fleet_id,vehicle,fuel_type,fuel_liters,dist_km,mpg,year,km_per_liter,litros_teoricos,co2_kg,vehicle_cat
CN15MYK,SMALL VAN,D,164.55,2286.87214,39.25,2016-17,13.897734062594955,164.55,440.9940000000001,Van
CN65BCF,MED TIPPER,D,775.67,4105.42634,17.34,2016-17,5.292748643108538,775.67,2078.7956,Truck
CN65BCK,MED TIPPER,D,1497.05,15056.98504,29.7,2016-17,10.057770308272937,1497.05,4012.094,Truck
CN65BCV,MED TIPPER,D,315.12,1841.08496,20.79,2016-17,5.842488448844884,315.12,844.5216,Truck
CN65CKK,MED TIPPER,D,3350.39,26452.72158,22.7,2016-17,7.895415632209982,3350.39,8979.0452,Truck
CN66ENC,MED TIPPER,D,445.77,4448.21576,32.21,2016-17,9.978723915920767,445.77,1194.6636,Truck
CN66ENE,MED TIPPER,D,260.24,2298.1375199999998,29.48,2016-17,8.830838917921916,260.24,697.4432,Truck
CN66ENH,MED TIPPER,D,317.16,3295.92832,29.36,2016-17,10.392005044772354,317.16,849.9888000000001,Truck
CX15HFH,MINIBUS,D,1616.05,19941.33194,35.26,2016-17,12.339551338139291,1616.05,4331.014,Bus
DF66EWW,SMALL VAN,D,185.67,2114.67276,37.79,2016-17,11.389415414444983,185.67,497.5956,Van
DF66EXE,SMALL VAN,D,136.01,1250.45718,37.79,2016-17,9.193862068965519,136.01,364.5068,Van
DG13ZFJ,CAR,D,1132.37,16178.69502,42.11,2016-17,14.287463479251482,1132.37,3034.7516,Car
DG16PXZ,MED TIPPER,D,561.43,7885.766,43.75,2016-17,14.045857898580412,561.43,1504.6324,Truck
78023,2 AXLE BIN,D,3117.01,8539.0,7.74,2016-17,2.739484313492738,3117.01,8353.586800000001,Truck
DOC MAST,MASTER,D,1119.14,,,2016-17,,,2999.2952000000005,Van
DX13GYT,TRACTOR,D,2352.67,,0.13,2016-17,,,6305.155600000001,Truck
E015JCZ,SMALL VAN,D,785.77,10640.95608,38.25,2016-17,13.542074754699213,785.77,2105.8636,Van
EA15KWT,MED TIPPER,D,942.44,7330.5437,21.97,2016-17,7.778260366707695,942.44,2525.7392000000004,Truck
EA15KWX,MED TIPPER,D,1073.44,8664.68656,22.8,2016-17,8.07188716649277,1073.44,2876.8192000000004,Truck
EA64TWW,MED VAN,D,1018.21,13100.0276,36.34,2016-17,12.865742430343445,1018.21,2728.8028000000004,Van
EK65HSN,MED VAN,D,260.0,1575.54386,22.82,2016-17,6.059784076923077,260.0,696.8000000000001,Van
EK65HTV,MED VAN,D,1067.14,11592.07602,30.68,2016-17,10.862750923027905,1067.14,2859.9352000000003,Van
EO15VDR,SMALL VAN,D,848.34,9791.22456,32.6,2016-17,11.541627837895184,848.34,2273.5512000000003,Van
FL14RKN,CAR,D,75.92,786.96726,65.43,2016-17,10.36574367755532,75.92,203.46560000000002,Car
1100,SMALL VAN,D,597.47,8613.18768,40.72,2016-17,14.416100691248094,597.47,1601.2196000000001,Van
12,CAR,D,120.45,1776.71136,51.31,2016-17,14.750613200498131,120.45,322.80600000000004,Car
FM65XYT,CAR,D,255.65,3007.85646,37.6,2016-17,11.765524975552513,255.65,685.142,Car
FN62HTP,MED TIPPER,D,905.62,9710.75756,30.29,2016-17,10.722772862790134,905.6199999999999,2427.0616,Truck
FN62HTU,MED TIPPER,D,1619.6,12395.13668,21.62,2016-17,7.653208619412201,1619.6,4340.528,Truck
GN15BYT,MINIBUS,D,249.95,2478.3836,28.01,2016-17,9.915517503500702,249.94999999999996,669.866,Bus
78043,MINIBUS,D,534.55,3418.23816,18.06,2016-17,6.394608848564213,534.55,1432.594,Bus
GN58AFK,MINIBUS,D,498.24,3476.1744,19.71,2016-17,6.9769075144508665,498.24,1335.2832,Bus
GN58OZC,MINIBUS,D,322.0,1676.93228,14.71,2016-17,5.207864223602485,322.0,862.96,Bus
78070,MINIBUS,D,815.61,6345.62762,21.97,2016-17,7.780222925172571,815.61,2185.8348,Bus
GX63HLW,MINIBUS,D,323.05,2483.21162,27.18,2016-17,7.686771769075994,323.05,865.7740000000001,Bus
HWSMAST,MASTER,D,8751.13,,,2016-17,,,23453.0284,Van
HWHMAST,MASTER,D,4037.72,,,2016-17,,,10821.0896,Van
HG12KJV,MED TIPPER,D,1072.26,9704.3202,27.16,2016-17,9.050342454255498,1072.26,2873.6568,Truck
HG12KJX,MED TIPPER,D,423.92,3456.86232,23.03,2016-17,8.154515757690131,423.91999999999996,1136.1056,Truck
HG12KKE,MED TIPPER,D,1365.0,14559.69898,30.13,2016-17,10.66644613919414,1365.0,3658.2000000000003,Truck
HG12KKF,MED TIPPER,D,570.33,3675.73256,20.22,2016-17,6.44492234320481,570.33,1528.4844000000003,Truck
LIBMAST,MASTER,D,66.74,,,2016-17,,,178.8632,Van
78092,MED TIPPER,D,960.42,7407.79202,22.69,2016-17,7.713075550280086,960.42,2573.9256,Truck
HWSMAST1,MASTER,D,1459.83,,,2016-17,,,3912.3444,Van
3305,LIBRARY BU,D,2047.34,7848.0,10.83,2016-17,3.8332665800502115,2047.34,5486.8712000000005,Bus
KP65AHG,MED VAN,D,1868.82,17367.99728,27.14,2016-17,9.293563467856723,1868.82,5008.4376,Van
KR12LHT,MED TIPPER,D,373.53,2674.72308,24.37,2016-17,7.160664685567426,373.53,1001.0604,Truck
KR12LLT,MED TIPPER,D,2553.88,19804.53804,21.9,2016-17,7.75468621861638,2553.88,6844.398400000001,Truck
KR12LOD,MED TIPPER,D,3305.11,30456.7595,26.03,2016-17,9.215051692681937,3305.11,8857.694800000001,Truck
KX13JMU,LUTON,D,162.47,1403.34448,24.4,2016-17,8.637560657352127,162.47,435.4196,Van
KX16LML,MED VAN,D,1426.22,13383.27144,27.68,2016-17,9.383735636858269,1426.22,3822.2696,Van
KX16LMM,MED VAN,D,891.93,10748.78186,36.37,2016-17,12.051149596941464,891.93,2390.3724,Van
KX63OBB,MED VAN,D,55.77,,,2016-17,,,149.4636,Van
LMAST6,MASTER,D,4631.11,,,2016-17,,,12411.3748,Van
LMAST2,MASTER,D,865.76,,,2016-17,,,2320.2368,Van
Loan,SMALL VAN,D,1075.94,22875.15876,60.05,2016-17,21.260626763574173,1075.94,2883.5192,Van
MASTER,MASTER,D,261.72,,,2016-17,,,701.4096000000001,Van
78560,SML SWEEPE,D,9146.8,10029.40688,3.1,2016-17,1.096493514671798,9146.8,24513.424,Truck
78567,SML SWEEPE,D,5889.4,8537.5487,4.11,2016-17,1.4496466023703602,5889.4,15783.592,Truck
78579,SML SWEEPE,D,8131.7,10858.21698,3.77,2016-17,1.3352948313390802,8131.700000000001,21792.956000000002,Truck
78568,SML SWEEPE,D,4623.04,5531.30158,3.4,2016-17,1.1964641404789922,4623.04,12389.7472,Truck
78574,SML SWEEPE,D,12692.33,9799.0,2.18,2016-17,0.7720410673217605,12692.33,34015.4444,Truck
78561,SML SWEEPE,D,7729.93,12477.21302,4.56,2016-17,1.6141430802090055,7729.93,20716.2124,Truck
78562,SML SWEEPE,D,3148.74,5189.0,4.65,2016-17,1.6479607716102316,3148.74,8438.6232,Truck
78563,SML SWEEPE,D,6171.93,6544.0,3.01,2016-17,1.0602842222773103,6171.93,16540.7724,Truck
78564,SML SWEEPE,D,6434.4,14587.05776,6.4,2016-17,2.2670424219818477,6434.4,17244.192,Truck
78565,SML SWEEPE,D,3893.32,7367.55852,5.4,2016-17,1.8923588402700007,3893.32,10434.097600000001,Truck
78566,SML SWEEPE,D,262.73,629.25194,7.86,2016-17,2.395051726106649,262.73,704.1164000000001,Truck
78566DD,SML SWEEPE,D,543.33,1395.29778,7.25,2016-17,2.5680484788250233,543.33,1456.1244000000002,Truck
78569,SML SWEEPE,D,392.73,700.0629,5.03,2016-17,1.7825551905889543,392.73,1052.5164000000002,Truck
78569 D,SML SWEEPE,D,2604.88,6269.98864,6.8,2016-17,2.4070163078529525,2604.88,6981.0784,Truck
78570,SML SWEEPE,D,3984.92,4271.0,3.05,2016-17,1.0717906507533401,3984.92,10679.5856,Truck
78571,SML SWEEPE,D,2428.68,6206.0,7.22,2016-17,2.555297527875225,2428.68,6508.8624,Truck
78572,SML SWEEPE,D,4706.38,7266.1701,4.36,2016-17,1.5438978790492905,4706.38,12613.0984,Truck
78573,SML SWEEPE,D,1718.05,4408.0,7.25,2016-17,2.565699484881115,1718.05,4604.374,Truck
78575,SML SWEEPE,D,10511.27,13904.6976,3.74,2016-17,1.3228370691648106,10511.27,28170.203600000004,Truck
78576,SML SWEEPE,D,6865.19,9971.47064,4.1,2016-17,1.4524682696327413,6865.19,18398.7092,Truck
78577,SML SWEEPE,D,1913.13,2930.60814,4.33,2016-17,1.531839519530821,1913.13,5127.188400000001,Truck
78578,SML SWEEPE,D,5062.89,9141.0512,5.1,2016-17,1.805500652789217,5062.89,13568.545200000002,Truck
78552,SWEEPER,D,10677.68,12888.0,3.41,2016-17,1.2070037686089112,10677.68,28616.1824,Truck
78554,SWEEPER,D,6035.34,12121.0,5.67,2016-17,2.0083375584474115,6035.34,16174.711200000002,Truck
78555,SWEEPER,D,2906.73,7052.12788,6.85,2016-17,2.4261379213067604,2906.73,7790.036400000001,Truck
78551,SWEEPER,D,9677.36,38389.19636,11.2,2016-17,3.9669079542354524,9677.36,25935.324800000002,Truck
78556,SWEEPER,D,10278.38,15553.0,4.27,2016-17,1.5131762009188219,10278.38,27546.058399999998,Truck
LN15KKG,SWEEPER,D,8932.59,7785.0,2.47,2016-17,0.8715277427935235,8932.59,23939.341200000003,Truck
78557,SWEEPER,D,6863.57,9510.0,3.91,2016-17,1.3855763108702905,6863.57,18394.3676,Truck
78558,SWEEPER,D,8187.5,17094.0,5.92,2016-17,2.0878167938931296,8187.500000000001,21942.5,Truck
785600,SWEEPER,D,9172.42,19899.4891,6.13,2016-17,2.1694917044792974,9172.42,24582.085600000002,Truck
LR66EPC,SMALL VAN,D,16.46,,,2016-17,,,44.11280000000001,Van
419,WELFARE,D,4092.84,26446.28422,18.25,2016-17,6.461597379814505,4092.84,10968.811200000002,Bus
420,WELFARE,D,3480.88,27474.65248,22.29,2016-17,7.8930191445841285,3480.88,9328.7584,Bus
421,WELFARE,D,3510.32,25517.69504,20.53,2016-17,7.269335855420588,3510.32,9407.6576,Bus
422,WELFARE,D,3640.45,27601.79034,21.76,2016-17,7.581972102349985,3640.45,9756.406,Bus
417,WELFARE,D,4946.79,38263.66784,21.85,2016-17,7.735049969778382,4946.79,13257.397200000001,Bus
423,WELFARE,D,3396.88,23889.04296,20.25,2016-17,7.0326425896705205,3396.88,9103.638400000002,Bus
418,WELFARE,D,4692.08,34161.46018,20.56,2016-17,7.280664477161515,4692.08,12574.7744,Bus
416,WELFARE,D,5174.69,36081.402799999996,19.69,2016-17,6.972669435270518,5174.69,13868.1692,Bus
415,WELFARE,D,4010.99,27936.53306,19.67,2016-17,6.964996935918564,4010.99,10749.4532,Bus
411,WELFARE,D,5477.83,35812.64302,18.47,2016-17,6.537742686428751,5477.83,14680.584400000002,Bus
412,WELFARE,D,4604.06,30731.95664,18.85,2016-17,6.674968753665243,4604.06,12338.880800000003,Bus
414,WELFARE,D,5031.31,35838.39246,20.12,2016-17,7.123073803840351,5031.31,13483.910800000001,Bus
413,WELFARE,D,3082.71,22146.12774,20.29,2016-17,7.183980244654865,3082.71,8261.6628,Bus
403,WELFARE,D,4380.58,26097.05744,16.83,2016-17,5.957443407037425,4380.58,11739.9544,Bus
410,WELFARE,D,3251.99,21024.41776,18.26,2016-17,6.465092992290875,3251.99,8715.3332,Bus
447,WELFARE,D,1487.94,9461.30986,18.7,2016-17,6.358663561702756,1487.94,3987.6792000000005,Bus
451,WELFARE,D,2338.44,13632.71914,16.93,2016-17,5.829834907032038,2338.44,6267.019200000001,Bus
446,WELFARE,D,1451.58,9734.89766,19.68,2016-17,6.706414844514254,1451.58,3890.2344,Bus
450,WELFARE,D,1362.75,9430.7324,20.27,2016-17,6.920368666299762,1362.75,3652.17,Bus
448,WELFARE,D,2079.33,13231.99348,18.49,2016-17,6.363585135596562,2079.33,5572.6044,Bus
449,WELFARE,D,1613.72,10306.21336,18.68,2016-17,6.386618099794264,1613.72,4324.7696000000005,Bus
MA13MWL,LARGE VAN,D,1026.82,8791.82442,24.18,2016-17,8.562186576030854,1026.82,2751.8776,Van
MA62EYX,MED VAN,D,130.0,589.0184399999999,25.59,2016-17,4.5309110769230765,130.0,348.40000000000003,Van
MA62FNY,MED VAN,D,1755.0,17628.71036,29.46,2016-17,10.044849207977208,1755.0,4703.400000000001,Van
MA62FOC,MED VAN,D,1288.69,14962.03398,34.38,2016-17,11.610266223839712,1288.69,3453.6892000000003,Van
MA62YDX,MED VAN,D,507.09,5170.80942,28.8,2016-17,10.197025025143466,507.0899999999999,1359.0012,Van
MA64HWY,MED VAN,D,1248.08,,,2016-17,,,3344.8544,Van
MA64HXJ,MED VAN,D,417.64,4940.6738,33.41,2016-17,11.82998228139067,417.64,1119.2752,Van
MAILMAST,MASTER,D,1033.98,,,2016-17,,,2771.0664,Van
MASTER LI,MASTER,D,861.71,,,2016-17,,,2309.3828000000003,Van
MC16PYO,MINIBUS,D,1557.65,17131.4243,32.31,2016-17,10.998250120373639,1557.65,4174.502,Bus
MF11BPZ,MED VAN,D,130.04,1569.1065,34.08,2016-17,12.066337280836667,130.04,348.5072,Van
MF11BWV,SMALL VAN,D,565.83,11641.96556,63.17,2016-17,20.575023522966262,565.83,1516.4244,Van
MF12LME,SMALL VAN,D,506.51,8268.78892,46.11,2016-17,16.32502600146098,506.51,1357.4468000000002,Van
MF12LNT,SMALL VAN,D,257.32,7332.15304,80.48,2016-17,28.494299082854035,257.32,689.6176,Van
MF12LOA,MED VAN,D,65.0,640.51732,27.83,2016-17,9.854112615384617,65.0,174.20000000000002,Van
MF12LTE,MED VAN,D,65.0,,,2016-17,,,174.20000000000002,Van
MF12LTU,MED VAN,D,260.0,1297.12804,28.18,2016-17,4.9889540000000006,260.0,696.8000000000001,Van
MF13URJ,MED VAN,D,850.24,7818.17372,28.12,2016-17,9.195255127963868,850.24,2278.6432,Van
MF13UUS,MED VAN,D,193.78,1562.66914,33.95,2016-17,8.064140468572608,193.78,519.3304,Van
MF15OHT,SMALL VAN,D,221.46,2504.13304,31.94,2016-17,11.3073830037027,221.46,593.5128000000001,Van
MF60HFK,MED VAN,D,515.84,5289.9005799999995,28.96,2016-17,10.25492513182382,515.84,1382.4512000000002,Van
MF61YWM,MED VAN,D,22.22,,,2016-17,,,59.5496,Van
MF64EBK,LARGE VAN,D,124.64,629.25194,27.34,2016-17,5.0485553594351735,124.63999999999999,334.03520000000003,Van
MF64EBM,MED VAN,D,195.0,1907.0679,27.62,2016-17,9.779835384615385,195.0,522.6,Van
MJ10SXK,SMALL VAN,D,74.95,680.75082,49.54,2016-17,9.082732755170113,74.95,200.866,Van
MJ15GWE,MED VAN,D,1848.23,17958.62506,28.44,2016-17,9.716661378724508,1848.23,4953.2564,Van
MJ15YGZ,MED VAN,D,2108.82,25823.46964,34.59,2016-17,12.245459375385286,2108.82,5651.637600000001,Van
701,SMALL VAN,D,545.06,10138.842,54.97,2016-17,18.601331963453568,545.06,1460.7608,Van
700,SMALL VAN,D,571.28,11530.9211,59.78,2016-17,20.184359858563226,571.28,1531.0304,Van
13,4 X 4,D,671.52,10125.96728,44.81,2016-17,15.079174529425782,671.52,1799.6736,Car
MJ60OEW,MED VAN,D,594.26,5595.67518,34.04,2016-17,9.41620701376502,594.26,1592.6168,Van
MK12FKS,MED VAN,D,320.47,3658.02982,32.24,2016-17,11.414578026024277,320.47,858.8596000000001,Van
MK12FKY,MED VAN,D,127.25,650.17336,28.78,2016-17,5.109417367387033,127.25,341.03000000000003,Van
702,SMALL VAN,D,1067.07,24893.27112,67.8,2016-17,23.32862054035818,1067.07,2859.7476,Van
1866,LARGE VAN,D,1371.91,11685.41774,25.24,2016-17,8.517627060084116,1371.91,3676.7188000000006,Van
MK58XOT,SMALL VAN,D,626.42,7985.54508,36.01,2016-17,12.747908879026852,626.42,1678.8056,Van
1115,SMALL VAN,D,225.93,4055.5368,50.7,2016-17,17.950412959766297,225.93000000000004,605.4924000000001,Van
ML60UUX,SMALL VAN,D,108.25,1720.38446,44.89,2016-17,15.892697090069284,108.25,290.11,Van
ML60UWF,SMALL VAN,D,87.71,,,2016-17,,,235.0628,Van
ML60UWG,SMALL VAN,D,29.73,,,2016-17,,,79.6764,Van
ML60UXA,MED VAN,D,463.12,5930.4179,36.17,2016-17,12.805359086197962,463.12,1241.1616000000001,Van
ML60UXG,MED VAN,D,375.48,4234.17354,31.85,2016-17,11.27669527005433,375.48,1006.2864000000001,Van
ML62YFM,MED VAN,D,222.73,1198.9583,18.53,2016-17,5.383012167197953,222.73,596.9164,Van
WS13/61,TRACTOR,D,1349.08,,,2016-17,,,3615.5344,Truck
MM16WKV,MPV,D,505.79,6308.6128,35.23,2016-17,12.47279068388066,505.7900000000001,1355.5172000000002,Bus
MT10MJE,MED VAN,D,650.0,1931.208,9.32,2016-17,2.971089230769231,650.0,1742.0,Van
MT10MJJ,MED VAN,D,62.97,642.12666,28.8,2016-17,10.197342544068604,62.97,168.7596,Van
MV13MLN,MED VAN,D,683.54,6535.52974,27.01,2016-17,9.561298153729117,683.54,1831.8872000000001,Van
MV14SFU,FLATBED,D,817.43,5545.78564,20.67,2016-17,6.7844165738962365,817.43,2190.7124,Truck
MV14SOJ,MPV,D,450.96,6619.2154199999995,41.46,2016-17,14.678054417243214,450.96,1208.5728,Bus
736,SMALL VAN,D,33.12,,,2016-17,,,88.7616,Van
737,SMALL VAN,D,20.12,,,2016-17,,,53.921600000000005,Van
735,SMALL VAN,D,20.11,,,2016-17,,,53.894800000000004,Van
MV61XTH,MED VAN,D,585.0,7000.629,33.8,2016-17,11.966887179487179,585.0,1567.8000000000002,Van
711,SMALL VAN,D,596.54,11997.6297,59.54,2016-17,20.112028866463273,596.54,1598.7272,Van
708,SMALL VAN,D,670.61,12277.65486,54.38,2016-17,18.30818934999478,670.61,1797.2348000000002,Van
709,SMALL VAN,D,382.73,7336.98106,58.78,2016-17,19.17012269746296,382.7300000000001,1025.7164,Van
706,SMALL VAN,D,908.97,18906.52632,61.21,2016-17,20.79994534473085,908.9699999999999,2436.0396,Van
707,SMALL VAN,D,497.82,9292.32916,56.53,2016-17,18.666042264272225,497.82000000000005,1334.1576,Van
714,SMALL VAN,D,402.11,7124.54818,53.78,2016-17,17.717908482753476,402.10999999999996,1077.6548,Van
713,SMALL VAN,D,536.02,9720.4136,54.11,2016-17,18.134423342412596,536.02,1436.5336,Van
712,SMALL VAN,D,661.44,12694.47392,56.51,2016-17,19.19217755200774,661.44,1772.6592000000003,Van
715,SMALL VAN,D,571.72,8936.66502,46.4,2016-17,15.631191877142657,571.72,1532.2096000000001,Van
716,SMALL VAN,D,499.89,9973.07998,59.95,2016-17,19.950549080797778,499.89,1339.7052,Van
730,SMALL VAN,D,842.97,16223.75654,56.51,2016-17,19.245947708696633,842.97,2259.1596000000004,Van
704,SMALL VAN,D,511.68,9012.304,53.06,2016-17,17.613164477798623,511.68,1371.3024,Van
703,SMALL VAN,D,278.41,3875.29072,40.78,2016-17,13.919366114722889,278.41,746.1388000000001,Van
705,SMALL VAN,D,471.21,9495.106,60.76,2016-17,20.150476433012884,471.2099999999999,1262.8428000000001,Van
740,SMALL VAN,D,513.68,9203.81546,53.85,2016-17,17.917410566889895,513.68,1376.6624,Van
727,SMALL VAN,D,317.16,6290.91006,61.46,2016-17,19.83513072266364,317.16,849.9888000000001,Van
728,SMALL VAN,D,432.91,7607.35018,53.73,2016-17,17.57259056154859,432.91,1160.1988000000001,Van
729,SMALL VAN,D,451.34,8875.5101,59.84,2016-17,19.664798378162804,451.34,1209.5912,Van
710,SMALL VAN,D,349.2,7132.59488,63.11,2016-17,20.425529438717067,349.2,935.856,Van
722,SMALL VAN,D,162.22,2272.38808,47.22,2016-17,14.008063617309828,162.22,434.74960000000004,Van
MX64FNT,MED VAN,D,378.63,3765.8556,28.09,2016-17,9.946004278583313,378.63,1014.7284000000001,Van
3303,LIBRARY BU,D,2779.37,11773.93144,11.96,2016-17,4.236187135933683,2779.37,7448.7116000000005,Bus
3304,LIBRARY BU,D,3350.89,14542.0,12.26,2016-17,4.339742575852982,3350.89,8980.3852,Bus
OV15WVC,SMALL VAN,D,915.48,13555.47082,41.82,2016-17,14.80695462489623,915.48,2453.4864000000002,Van
OV15WVO,SMALL VAN,D,857.72,12279.2642,41.74,2016-17,14.31616867975563,857.72,2298.6896,Van
OV15WVR,SMALL VAN,D,494.44,7084.31468,40.47,2016-17,14.327956233314458,494.44,1325.0992,Van
OV15WVS,SMALL VAN,D,117.07,1879.70912,45.35,2016-17,16.056283591013923,117.07000000000001,313.7476,Van
OY63PHN,CAR,D,423.43,6978.09824,49.69,2016-17,16.479933495501026,423.43000000000006,1134.7924,Car
PARKING M,MASTER,D,622.05,,,2016-17,,,1667.094,Van
3501,LARGE TIPP,D,2744.79,11436.0,11.77,2016-17,4.166438962543583,2744.79,7356.037200000001,Truck
3503,LARGE TIPP,D,1821.91,6602.0,10.23,2016-17,3.6236696653511973,1821.91,4882.718800000001,Truck
3502,LARGE TIPP,D,3094.09,10267.0,9.37,2016-17,3.3182615890294076,3094.09,8292.1612,Truck
PK64PKX,SMALL VAN,D,538.24,7251.68604,41.49,2016-17,13.4729600921522,538.24,1442.4832000000001,Van
PK64PLJ,SMALL VAN,D,163.96,1744.52456,44.71,2016-17,10.639939985362284,163.96,439.41280000000006,Van
PMCMAST,MASTER,D,5361.16,,,2016-17,,,14367.908800000001,Van
5015,18TN D/M,D,1635.1,3911.0,6.76,2016-17,2.391902635924408,1635.1000000000001,4382.068,Truck
5019,18TN D/M,D,3428.41,8270.0,6.81,2016-17,2.4121969076044,3428.41,9188.1388,Truck
5016,18TN D/M,D,1513.52,4520.0,8.43,2016-17,2.986415772503832,1513.52,4056.2336,Truck
5020,18TN D/M,D,3256.75,8709.0,7.55,2016-17,2.6741383280878175,3256.75,8728.09,Truck
5017,18TN D/M,D,2602.59,6521.0,7.08,2016-17,2.505580978947894,2602.59,6974.941200000001,Truck
5018,18TN D/M,D,2386.67,6331.0,7.49,2016-17,2.6526499264665833,2386.67,6396.275600000001,Truck
5013,18TN D/M,D,1458.78,2933.0,5.68,2016-17,2.0105841867862186,1458.78,3909.5304,Truck
5014,18TN D/M,D,2025.15,4904.0,6.84,2016-17,2.4215490210601684,2025.1499999999999,5427.402000000001,Truck
3105,MED VAN,D,399.85,2386.0,16.85,2016-17,5.9672377141428035,399.85,1071.5980000000002,Van
3106,MED TIPPER,D,943.21,4889.0,14.64,2016-17,5.183363195894869,943.21,2527.8028000000004,Truck
5025,18TN D/M,D,2859.64,7553.0,7.46,2016-17,2.641241554881034,2859.64,7663.8352,Truck
PN14BZH,MED VAN,D,1963.66,30006.1443,43.16,2016-17,15.280722884817127,1963.66,5262.608800000001,Van
4610,HOOKLOADER,D,14472.67,27686.0,5.4,2016-17,1.9129849571640893,14472.67,38786.755600000004,Truck
4611,HOOKLOADER,D,18573.66,34474.0,5.24,2016-17,1.8560692938279262,18573.66,49777.408800000005,Truck
4613,HOOKLOADER,D,17479.27,32056.0,5.25,2016-17,1.8339438660767868,17479.27,46844.443600000006,Truck
4612,HOOKLOADER,D,13093.71,24118.0,5.27,2016-17,1.8419531210023745,13093.71,35091.1428,Truck
4614,HOOKLOADER,D,17158.73,31977.0,5.26,2016-17,1.86359946219796,17158.73,45985.396400000005,Truck
WS 12/54,TRACTOR,D,734.95,,,2016-17,,,1969.6660000000002,Truck
3312,LIBRARY BU,D,2452.79,10116.0,11.65,2016-17,4.124282959405412,2452.79,6573.4772,Bus
3905,HGV,D,6036.62,11901.0,5.57,2016-17,1.9714674768330622,6036.62,16178.1416,Truck
3803,HGV,D,1208.65,4567.0,10.67,2016-17,3.778595954163736,1208.65,3239.1820000000002,Truck
PO16FXZ,MED TIPPER,D,2666.81,18969.29058,20.59,2016-17,7.113101638286943,2666.81,7147.0508,Truck
2214,MED VAN,D,195.0,1099.17922,15.92,2016-17,5.636816512820513,195.0,522.6,Van
5022,18TN D/M,D,3205.45,7867.0,7.19,2016-17,2.4542575925377093,3205.45,8590.606,Truck
5023,18TN D/M,D,3307.3,7830.0,6.69,2016-17,2.367490097662746,3307.3,8863.564,Truck
5024,18TN D/M,D,3236.93,8744.0,7.63,2016-17,2.701325020930326,3236.93,8674.9724,Truck
5021,18TN D/M,D,3110.99,7366.0,6.69,2016-17,2.3677350296850843,3110.99,8337.4532,Truck
3108,MED TIPPER,D,440.59,2203.0,14.29,2016-17,5.000113484191653,440.5899999999999,1180.7812,Truck
430,WELFARE,D,2703.26,17005.89578,17.77,2016-17,6.290884258265945,2703.26,7244.736800000001,Bus
431,WELFARE,D,2181.57,13928.8377,18.03,2016-17,6.384776880870199,2181.57,5846.607600000001,Bus
PO64CCJ,LUTON,D,3173.21,22376.26336,19.92,2016-17,7.051617560766543,3173.21,8504.202800000001,Van
PO64CFD,MED TIPPER,D,2277.99,15457.7107,19.17,2016-17,6.785679787883178,2277.99,6105.013199999999,Truck
PO64CFE,MED TIPPER,D,2304.89,14651.43136,17.95,2016-17,6.356672708892833,2304.89,6177.1052,Truck
PO65DVP,LUTON,D,884.87,7132.59488,24.57,2016-17,8.06061328782759,884.8700000000001,2371.4516000000003,Van
PO65DVU,LARGE VAN,D,2072.82,23008.73398,31.35,2016-17,11.100208402080257,2072.82,5555.1576000000005,Van
PO66DXT,MED TIPPER,D,1992.39,14839.72414,21.25,2016-17,7.448202480438066,1992.39,5339.605200000001,Truck
PO66DXV,MED TIPPER,D,1599.55,11308.83218,20.81,2016-17,7.070008552405364,1599.55,4286.794,Truck
PO66DXZ,MED TIPPER,D,1159.1,7166.39102,19.06,2016-17,6.182720231213874,1159.1,3106.388,Truck
78804,HGV,D,199.73,108.0,2.78,2016-17,0.5407299854803985,199.73000000000002,535.2764,Truck
RCA MAST1,MASTER,D,9034.36,,,2016-17,,,24212.084800000004,Van
RK65ZRX,MED VAN,D,317.69,4018.52198,44.49,2016-17,12.649192546192829,317.69,851.4092,Van
RO15RFJ,MED VAN,D,65.0,812.7167,35.31,2016-17,12.503333846153845,65.0,174.20000000000002,Van
RO15RHA,MED VAN,D,65.0,645.34534,28.04,2016-17,9.928389846153845,65.0,174.20000000000002,Van
RX66MKC,GULLY TANK,D,7925.8,15207.0,5.47,2016-17,1.9186706704685963,7925.8,21241.144,Truck
RX66MKE,GULLY TANK,D,6328.77,10176.0,4.6,2016-17,1.6078953730345706,6328.77,16961.103600000002,Truck
RX66MKF,GULLY TANK,D,6980.21,10629.0,4.32,2016-17,1.5227335567268034,6980.21,18706.9628,Truck
RX66MKJ,GULLY TANK,D,6168.38,5843.0,2.74,2016-17,0.9472503315295102,6168.38,16531.258400000002,Truck
RX66MKL,GULLY TANK,D,4729.32,7856.0,4.82,2016-17,1.6611267581808802,4729.32,12674.5776,Truck
SC63EKV,SMALL VAN,D,44.38,,,2016-17,,,118.93840000000002,Van
SECMAST,MASTER,D,2773.66,,,2016-17,,,7433.4088,Van
SF15URG,MED TIPPER,D,1961.48,13980.33658,20.51,2016-17,7.127442839080694,1961.48,5256.7664,Truck
SG64ABV,MED TIPPER,D,2847.57,17786.42568,17.64,2016-17,6.246176803379724,2847.57,7631.487600000001,Truck
SG65XES,SMALL VAN,D,1055.28,16777.3695,46.28,2016-17,15.898500397998637,1055.28,2828.1504,Van
SJ12RVK,MED TIPPER,D,1791.91,16679.19976,27.18,2016-17,9.308056632308542,1791.91,4802.318800000001,Truck
SJ12RVL,MED TIPPER,D,152.8,936.63588,17.31,2016-17,6.129815968586387,152.8,409.5040000000001,Truck
