company_name,facility_name,region,year,month,electricity_kwh,water_m3,electricity_cost_usd,water_cost_usd,co2_avoided_ton,lighting_pct,hvac_pct,machinery_pct,offices_pct,others_pct,gas_natural_m3,gas_natural_cost_usd,diesel_l,diesel_cost_usd,gasolina_l,gasolina_cost_usd,glp_propano_kg,glp_propano_cost_usd,vapor_termica_gj,vapor_termica_cost_usd,energia_renovable_kwh,energia_renovable_cost_usd,residuos_kg,residuos_cost_usd,emisiones_co2e_t,emisiones_co2e_cost_usd,quimicos_consumibles_l,quimicos_consumibles_cost_usd,software_start_year,dataset_focus
EcoEnergy Operaciones S.A.,Planta Norte,Metropolitana,2025,8,2667.85,922.36,314.81,1309.75,0.21,20.98,29.80,23.42,9.92,15.88,224.64,123.55,37.69,45.23,17.14,23.13,54.94,52.19,7.78,93.31,499.57,39.97,63.73,12.75,1.12,20.07,34.92,87.29,2024,dashboard_simple_all_resources
EcoEnergy Operaciones S.A.,Planta Norte,Metropolitana,2025,9,2671.86,943.24,315.28,1339.40,0.21,20.90,28.00,23.42,9.92,17.76,221.88,122.04,37.43,44.92,17.38,23.47,56.20,53.39,7.68,92.17,502.23,40.18,64.85,12.97,1.11,20.00,35.53,88.84,2024,dashboard_simple_all_resources
EcoEnergy Operaciones S.A.,Planta Norte,Metropolitana,2025,10,2482.49,893.62,292.93,1268.95,0.20,20.98,28.00,23.42,9.92,17.68,222.37,122.31,37.69,45.23,17.47,23.59,57.46,54.59,7.70,92.37,468.40,37.47,60.35,12.07,1.11,20.02,33.07,82.66,2024,dashboard_simple_all_resources
EcoEnergy Operaciones S.A.,Planta Norte,Metropolitana,2025,11,2560.35,933.32,302.12,1325.31,0.20,21.20,28.00,23.42,9.92,17.46,225.98,124.29,38.41,46.10,17.38,23.47,58.39,55.47,7.82,93.87,484.91,38.79,61.47,12.29,1.13,20.34,33.68,84.21,2024,dashboard_simple_all_resources
EcoEnergy Operaciones S.A.,Planta Norte,Metropolitana,2025,12,2663.77,973.70,314.32,1382.65,0.21,21.50,28.00,23.42,9.92,17.16,231.73,127.45,39.40,47.28,17.14,23.13,58.73,55.79,8.02,96.26,506.39,40.51,62.60,12.52,1.15,20.76,34.30,85.75,2024,dashboard_simple_all_resources
EcoEnergy Operaciones S.A.,Planta Norte,Metropolitana,2026,1,2726.72,989.86,321.75,1405.60,0.22,21.80,29.80,23.42,9.92,15.06,238.10,130.95,40.38,48.46,16.80,22.68,58.39,55.47,8.24,98.90,520.30,41.62,62.60,12.52,1.17,21.15,34.30,85.75,2024,dashboard_simple_all_resources
EcoEnergy Operaciones S.A.,Planta Norte,Metropolitana,2026,2,2837.18,1014.76,334.79,1440.96,0.23,22.02,29.80,23.42,9.92,14.84,243.36,133.85,41.11,49.33,16.46,22.23,57.46,54.59,8.42,101.09,543.40,43.47,63.73,12.75,1.19,21.45,34.92,87.29,2024,dashboard_simple_all_resources
EcoEnergy Operaciones S.A.,Planta Norte,Metropolitana,2026,3,2920.06,1025.49,344.57,1456.20,0.24,22.10,28.00,23.42,9.92,16.56,246.12,135.36,41.37,49.64,16.22,21.89,56.20,53.39,8.52,102.23,561.35,44.91,64.85,12.97,1.20,21.57,35.53,88.84,2024,dashboard_simple_all_resources
EcoEnergy Operaciones S.A.,Planta Norte,Metropolitana,2026,4,2711.71,935.89,319.98,1328.96,0.22,22.02,28.00,23.42,9.92,16.64,245.63,135.09,41.11,49.33,16.13,21.77,54.94,52.19,8.50,102.03,523.23,41.86,60.35,12.07,1.19,21.37,33.07,82.66,2024,dashboard_simple_all_resources
EcoEnergy Operaciones S.A.,Planta Norte,Metropolitana,2026,5,2721.80,927.84,321.17,1317.54,0.22,21.80,28.00,23.42,9.92,16.86,242.02,133.11,40.38,48.46,16.22,21.89,54.01,51.31,8.38,100.53,527.11,42.17,61.47,12.29,1.17,21.10,33.68,84.21,2024,dashboard_simple_all_resources
EcoEnergy Operaciones S.A.,Planta Norte,Metropolitana,2026,6,2705.79,918.87,319.28,1304.79,0.22,21.50,28.00,23.42,9.92,17.16,236.27,129.95,39.40,47.28,16.46,22.23,53.67,50.99,8.18,98.14,525.94,42.08,62.60,12.52,1.15,20.72,34.30,85.75,2024,dashboard_simple_all_resources
EcoEnergy Operaciones S.A.,Planta Sur,Biobio,2024,7,2687.72,892.14,317.15,1266.84,0.22,21.50,30.00,23.84,10.04,14.62,221.88,122.03,35.89,43.07,16.00,21.59,49.92,47.42,7.48,89.78,526.79,42.14,58.83,11.77,1.07,19.26,32.04,80.11,2024,dashboard_simple_all_resources
EcoEnergy Operaciones S.A.,Planta Sur,Biobio,2024,8,2479.18,835.94,292.54,1187.03,0.20,21.28,30.00,23.84,10.04,14.84,216.89,119.29,35.21,42.26,16.32,22.03,50.78,48.24,7.31,87.76,487.86,39.03,55.71,11.14,1.05,18.93,30.34,75.86,2024,dashboard_simple_all_resources
EcoEnergy Operaciones S.A.,Planta Sur,Biobio,2024,9,2519.55,871.46,297.31,1237.48,0.21,21.20,28.20,23.84,10.04,16.72,213.23,117.28,34.97,41.96,16.55,22.34,51.94,49.35,7.19,86.29,497.78,39.82,57.79,11.56,1.05,18.82,31.48,78.69,2024,dashboard_simple_all_resources
EcoEnergy Operaciones S.A.,Planta Sur,Biobio,2024,10,2584.73,919.32,305.00,1305.44,0.22,21.28,28.20,23.84,10.04,16.64,211.90,116.54,35.21,42.26,16.64,22.46,53.11,50.46,7.15,85.74,512.69,41.01,59.87,11.97,1.05,18.86,32.61,81.52,2024,dashboard_simple_all_resources
EcoEnergy Operaciones S.A.,Planta Sur,Biobio,2024,11,2456.75,893.52,289.90,1268.79,0.21,21.50,28.20,23.84,10.04,16.42,213.23,117.28,35.89,43.07,16.55,22.34,53.97,51.27,7.19,86.29,489.23,39.14,56.75,11.35,1.05,18.95,30.91,77.27,2024,dashboard_simple_all_resources
EcoEnergy Operaciones S.A.,Planta Sur,Biobio,2024,12,2581.27,949.05,304.59,1347.65,0.22,21.80,28.20,23.84,10.04,16.12,216.89,119.29,36.81,44.17,16.32,22.03,54.28,51.57,7.31,87.76,516.05,41.28,58.83,11.77,1.07,19.26,32.04,80.11,2024,dashboard_simple_all_resources
EcoEnergy Operaciones S.A.,Planta Sur,Biobio,2025,1,2584.76,947.83,305.00,1345.93,0.22,22.10,30.00,23.84,10.04,14.02,221.88,122.03,37.73,45.27,16.00,21.59,53.97,51.27,7.48,89.78,518.77,41.50,57.79,11.56,1.09,19.55,31.48,78.69,2024,dashboard_simple_all_resources
EcoEnergy Operaciones S.A.,Planta Sur,Biobio,2025,2,2728.27,986.05,321.94,1400.19,0.23,22.32,30.00,23.84,10.04,13.80,226.87,124.78,38.40,46.08,15.68,21.16,53.11,50.46,7.65,91.80,549.71,43.98,59.87,11.97,1.10,19.85,32.61,81.52,2024,dashboard_simple_all_resources
EcoEnergy Operaciones S.A.,Planta Sur,Biobio,2025,3,2618.29,925.47,308.96,1314.17,0.22,22.40,28.20,23.84,10.04,15.52,230.53,126.79,38.65,46.38,15.44,20.85,51.94,49.35,7.77,93.28,529.61,42.37,56.75,11.35,1.11,19.94,30.91,77.27,2024,dashboard_simple_all_resources
EcoEnergy Operaciones S.A.,Planta Sur,Biobio,2025,4,2720.20,938.27,320.98,1332.34,0.23,22.32,28.20,23.84,10.04,15.60,231.86,127.53,38.40,46.08,15.36,20.73,50.78,48.24,7.82,93.82,552.35,44.19,58.83,11.77,1.11,19.99,32.04,80.11,2024,dashboard_simple_all_resources
EcoEnergy Operaciones S.A.,Planta Sur,Biobio,2025,5,2551.79,862.23,301.11,1224.37,0.22,22.10,28.20,23.84,10.04,15.82,230.53,126.79,37.73,45.27,15.44,20.85,49.92,47.42,7.77,93.28,520.16,41.61,55.71,11.14,1.10,19.77,30.34,75.86,2024,dashboard_simple_all_resources
EcoEnergy Operaciones S.A.,Planta Sur,Biobio,2025,6,2595.67,867.33,306.29,1231.61,0.22,21.80,28.20,23.84,10.04,16.12,226.87,124.78,36.81,44.17,15.68,21.16,49.61,47.13,7.65,91.80,531.14,42.49,57.79,11.56,1.09,19.55,31.48,78.69,2024,dashboard_simple_all_resources
EcoEnergy Operaciones S.A.,Planta Sur,Biobio,2025,7,2620.37,877.41,309.20,1245.93,0.23,21.50,30.00,23.84,10.04,14.62,221.88,122.03,35.89,43.07,16.00,21.59,49.92,47.42,7.48,89.78,538.24,43.06,59.87,11.97,1.07,19.28,32.61,81.52,2024,dashboard_simple_all_resources
EcoEnergy Operaciones S.A.,Planta Sur,Biobio,2025,8,2419.03,822.85,285.45,1168.45,0.21,21.28,30.00,23.84,10.04,14.84,216.89,119.29,35.21,42.26,16.32,22.03,50.78,48.24,7.31,87.76,498.78,39.90,56.75,11.35,1.05,18.95,30.91,77.27,2024,dashboard_simple_all_resources
EcoEnergy Operaciones S.A.,Planta Sur,Biobio,2025,9,2456.41,857.17,289.86,1217.18,0.21,21.20,28.20,23.84,10.04,16.72,213.23,117.28,34.97,41.96,16.55,22.34,51.94,49.35,7.19,86.29,508.42,40.67,58.83,11.77,1.05,18.84,32.04,80.11,2024,dashboard_simple_all_resources
EcoEnergy Operaciones S.A.,Planta Sur,Biobio,2025,10,2303.01,826.45,271.76,1173.55,0.20,21.28,28.20,23.84,10.04,16.64,211.90,116.54,35.21,42.26,16.64,22.46,53.11,50.46,7.15,85.74,478.47,38.28,55.71,11.14,1.04,18.78,30.34,75.86,2024,dashboard_simple_all_resources
EcoEnergy Operaciones S.A.,Planta Sur,Biobio,2025,11,2395.22,878.98,282.64,1248.14,0.21,21.50,28.20,23.84,10.04,16.42,213.23,117.28,35.89,43.07,16.55,22.34,53.97,51.27,7.19,86.29,499.51,39.96,57.79,11.56,1.05,18.98,31.48,78.69,2024,dashboard_simple_all_resources
EcoEnergy Operaciones S.A.,Planta Sur,Biobio,2025,12,2514.62,932.92,296.73,1324.74,0.22,21.80,28.20,23.84,10.04,16.12,216.89,119.29,36.81,44.17,16.32,22.03,54.28,51.57,7.31,87.76,526.38,42.11,59.87,11.97,1.07,19.28,32.61,81.52,2024,dashboard_simple_all_resources
EcoEnergy Operaciones S.A.,Planta Sur,Biobio,2026,1,2518.40,931.92,297.17,1323.33,0.22,22.10,30.00,23.84,10.04,14.02,221.88,122.03,37.73,45.27,16.00,21.59,53.97,51.27,7.48,89.78,529.15,42.33,58.83,11.77,1.09,19.57,32.04,80.11,2024,dashboard_simple_all_resources
EcoEnergy Operaciones S.A.,Planta Sur,Biobio,2026,2,2438.47,888.69,287.74,1261.95,0.22,22.32,30.00,23.84,10.04,13.80,226.87,124.78,38.40,46.08,15.68,21.16,53.11,50.46,7.65,91.80,514.26,41.14,55.71,11.14,1.10,19.77,30.34,75.86,2024,dashboard_simple_all_resources
EcoEnergy Operaciones S.A.,Planta Sur,Biobio,2026,3,2570.28,915.44,303.29,1299.93,0.23,22.40,28.20,23.84,10.04,15.52,230.53,126.79,38.65,46.38,15.44,20.85,51.94,49.35,7.77,93.28,544.08,43.53,57.79,11.56,1.11,19.96,31.48,78.69,2024,dashboard_simple_all_resources
EcoEnergy Operaciones S.A.,Planta Sur,Biobio,2026,4,2678.26,930.17,316.03,1320.85,0.24,22.32,28.20,23.84,10.04,15.60,231.86,127.53,38.40,46.08,15.36,20.73,50.78,48.24,7.82,93.82,569.03,45.52,59.87,11.97,1.11,20.01,32.61,81.52,2024,dashboard_simple_all_resources
EcoEnergy Operaciones S.A.,Planta Sur,Biobio,2026,5,2524.01,858.09,297.83,1218.49,0.23,22.10,28.20,23.84,10.04,15.82,230.53,126.79,37.73,45.27,15.44,20.85,49.92,47.42,7.77,93.28,538.24,43.06,56.75,11.35,1.10,19.79,30.91,77.27,2024,dashboard_simple_all_resources
EcoEnergy Operaciones S.A.,Planta Sur,Biobio,2026,6,2575.06,865.09,303.86,1228.43,0.23,21.80,28.20,23.84,10.04,16.12,226.87,124.78,36.81,44.17,15.68,21.16,49.61,47.13,7.65,91.80,551.15,44.09,58.83,11.77,1.09,19.57,32.04,80.11,2024,dashboard_simple_all_resources
Industrias Atlas Ficticia S.A.,Centro Logistico Costa,Valparaiso,2024,7,2316.42,756.87,273.34,1074.75,0.21,21.80,30.20,24.26,10.16,13.58,206.59,113.63,32.43,38.92,14.69,19.83,44.70,42.46,6.81,81.76,495.71,39.66,49.83,9.97,0.98,17.57,27.00,67.50,2024,dashboard_simple_all_resources
Industrias Atlas Ficticia S.A.,Centro Logistico Costa,Valparaiso,2024,8,2372.48,790.86,279.95,1123.02,0.21,21.58,30.20,24.26,10.16,13.80,201.07,110.59,31.82,38.19,14.98,20.23,45.47,43.19,6.63,79.57,509.74,40.78,52.63,10.53,0.96,17.33,28.51,71.28,2024,dashboard_simple_all_resources
Industrias Atlas Ficticia S.A.,Centro Logistico Costa,Valparaiso,2024,9,2223.91,766.68,262.42,1088.69,0.20,21.50,28.40,24.26,10.16,15.68,196.08,107.84,31.60,37.92,15.20,20.52,46.51,44.19,6.47,77.60,479.72,38.38,50.77,10.15,0.95,17.06,27.50,68.76,2024,dashboard_simple_all_resources
Industrias Atlas Ficticia S.A.,Centro Logistico Costa,Valparaiso,2024,10,2300.63,823.61,271.47,1169.53,0.21,21.58,28.40,24.26,10.16,15.60,192.95,106.12,31.82,38.19,15.28,20.62,47.56,45.18,6.36,76.36,498.24,39.86,53.56,10.71,0.94,17.00,29.02,72.54,2024,dashboard_simple_all_resources
Industrias Atlas Ficticia S.A.,Centro Logistico Costa,Valparaiso,2024,11,2207.96,815.17,260.54,1157.54,0.20,21.80,28.40,24.26,10.16,15.38,192.53,105.89,32.43,38.92,15.20,20.52,48.32,45.91,6.35,76.19,480.06,38.41,51.70,10.34,0.94,17.01,28.01,70.02,2024,dashboard_simple_all_resources
Industrias Atlas Ficticia S.A.,Centro Logistico Costa,Valparaiso,2024,12,2147.27,805.14,253.38,1143.31,0.20,22.10,28.40,24.26,10.16,15.08,194.92,107.21,33.26,39.92,14.98,20.23,48.61,46.17,6.43,77.14,468.71,37.50,49.83,9.97,0.95,17.16,27.00,67.50,2024,dashboard_simple_all_resources
Industrias Atlas Ficticia S.A.,Centro Logistico Costa,Valparaiso,2025,1,2312.43,864.44,272.87,1227.51,0.21,22.40,30.20,24.26,10.16,12.98,199.49,109.72,34.10,40.91,14.69,19.83,48.32,45.91,6.58,78.95,506.74,40.54,52.63,10.53,0.97,17.49,28.51,71.28,2024,dashboard_simple_all_resources
Industrias Atlas Ficticia S.A.,Centro Logistico Costa,Valparaiso,2025,2,2284.19,837.35,269.53,1189.03,0.21,22.62,30.20,24.26,10.16,12.76,205.01,112.75,34.70,41.65,14.39,19.43,47.56,45.18,6.76,81.13,502.50,40.20,50.77,10.15,0.99,17.75,27.50,68.76,2024,dashboard_simple_all_resources
Industrias Atlas Ficticia S.A.,Centro Logistico Costa,Valparaiso,2025,3,2459.64,874.72,290.24,1242.10,0.23,22.70,28.40,24.26,10.16,14.48,210.00,115.50,34.93,41.91,14.18,19.14,46.51,44.19,6.93,83.11,543.21,43.46,53.56,10.71,1.00,18.04,29.02,72.54,2024,dashboard_simple_all_resources
Industrias Atlas Ficticia S.A.,Centro Logistico Costa,Valparaiso,2025,4,2400.86,825.72,283.30,1172.53,0.22,22.62,28.40,24.26,10.16,14.56,213.13,117.22,34.70,41.65,14.10,19.04,45.47,43.19,7.03,84.34,532.28,42.58,51.70,10.34,1.01,18.11,28.01,70.02,2024,dashboard_simple_all_resources
Industrias Atlas Ficticia S.A.,Centro Logistico Costa,Valparaiso,2025,5,2310.66,772.47,272.66,1096.91,0.22,22.40,28.40,24.26,10.16,14.78,213.55,117.45,34.10,40.91,14.18,19.14,44.70,42.46,7.04,84.51,514.26,41.14,49.83,9.97,1.00,18.03,27.00,67.50,2024,dashboard_simple_all_resources
Industrias Atlas Ficticia S.A.,Centro Logistico Costa,Valparaiso,2025,6,2404.01,791.02,283.67,1123.25,0.23,22.10,28.40,24.26,10.16,15.08,211.16,116.14,33.26,39.92,14.39,19.43,44.42,42.20,6.96,83.57,537.09,42.97,52.63,10.53,0.99,17.90,28.51,71.28,2024,dashboard_simple_all_resources
Industrias Atlas Ficticia S.A.,Centro Logistico Costa,Valparaiso,2025,7,2260.57,745.09,266.75,1058.03,0.21,21.80,30.20,24.26,10.16,13.58,206.59,113.63,32.43,38.92,14.69,19.83,44.70,42.46,6.81,81.76,506.98,40.56,50.77,10.15,0.98,17.59,27.50,68.76,2024,dashboard_simple_all_resources
Industrias Atlas Ficticia S.A.,Centro Logistico Costa,Valparaiso,2025,8,2312.67,777.73,272.90,1104.37,0.22,21.58,30.20,24.26,10.16,13.80,201.07,110.59,31.82,38.19,14.98,20.23,45.47,43.19,6.63,79.57,520.65,41.65,53.56,10.71,0.96,17.35,29.02,72.54,2024,dashboard_simple_all_resources
Industrias Atlas Ficticia S.A.,Centro Logistico Costa,Valparaiso,2025,9,2168.89,754.36,255.93,1071.18,0.21,21.50,28.40,24.26,10.16,15.68,196.08,107.84,31.60,37.92,15.20,20.52,46.51,44.19,6.47,77.60,490.13,39.21,51.70,10.34,0.95,17.08,28.01,70.02,2024,dashboard_simple_all_resources
Industrias Atlas Ficticia S.A.,Centro Logistico Costa,Valparaiso,2025,10,2049.88,740.41,241.89,1051.38,0.20,21.58,28.40,24.26,10.16,15.60,192.95,106.12,31.82,38.19,15.28,20.62,47.56,45.18,6.36,76.36,464.99,37.20,49.83,9.97,0.94,16.93,27.00,67.50,2024,dashboard_simple_all_resources
Industrias Atlas Ficticia S.A.,Centro Logistico Costa,Valparaiso,2025,11,2151.96,801.64,253.93,1138.33,0.21,21.80,28.40,24.26,10.16,15.38,192.53,105.89,32.43,38.92,15.20,20.52,48.32,45.91,6.35,76.19,489.99,39.20,52.63,10.53,0.95,17.03,28.51,71.28,2024,dashboard_simple_all_resources
Industrias Atlas Ficticia S.A.,Centro Logistico Costa,Valparaiso,2025,12,2093.86,792.23,247.08,1124.97,0.20,22.10,28.40,24.26,10.16,15.08,194.92,107.21,33.26,39.92,14.98,20.23,48.61,46.17,6.43,77.14,478.56,38.28,50.77,10.15,0.95,17.17,27.50,68.76,2024,dashboard_simple_all_resources
Industrias Atlas Ficticia S.A.,Centro Logistico Costa,Valparaiso,2026,1,2252.36,849.66,265.78,1206.52,0.22,22.40,30.20,24.26,10.16,12.98,199.49,109.72,34.10,40.91,14.69,19.83,48.32,45.91,6.58,78.95,516.71,41.34,53.56,10.71,0.97,17.51,29.02,72.54,2024,dashboard_simple_all_resources
Industrias Atlas Ficticia S.A.,Centro Logistico Costa,Valparaiso,2026,2,2234.26,825.91,263.64,1172.79,0.22,22.62,30.20,24.26,10.16,12.76,205.01,112.75,34.70,41.65,14.39,19.43,47.56,45.18,6.76,81.13,514.47,41.16,51.70,10.34,0.99,17.77,28.01,70.02,2024,dashboard_simple_all_resources
Industrias Atlas Ficticia S.A.,Centro Logistico Costa,Valparaiso,2026,3,2206.29,790.61,260.34,1122.67,0.21,22.70,28.40,24.26,10.16,14.48,210.00,115.50,34.93,41.91,14.18,19.14,46.51,44.19,6.93,83.11,509.92,40.79,49.83,9.97,1.00,17.96,27.00,67.50,2024,dashboard_simple_all_resources
Industrias Atlas Ficticia S.A.,Centro Logistico Costa,Valparaiso,2026,4,2364.58,818.86,279.02,1162.78,0.23,22.62,28.40,24.26,10.16,14.56,213.13,117.22,34.70,41.65,14.10,19.04,45.47,43.19,7.03,84.34,548.53,43.88,52.63,10.53,1.01,18.13,28.51,71.28,2024,dashboard_simple_all_resources
Industrias Atlas Ficticia S.A.,Centro Logistico Costa,Valparaiso,2026,5,2285.51,768.76,269.69,1091.64,0.22,22.40,28.40,24.26,10.16,14.78,213.55,117.45,34.10,40.91,14.18,19.14,44.70,42.46,7.04,84.51,532.14,42.57,50.77,10.15,1.00,18.05,27.50,68.76,2024,dashboard_simple_all_resources
Industrias Atlas Ficticia S.A.,Centro Logistico Costa,Valparaiso,2026,6,2384.18,788.73,281.33,1120.00,0.23,22.10,28.40,24.26,10.16,15.08,211.16,116.14,33.26,39.92,14.39,19.43,44.42,42.20,6.96,83.57,557.15,44.57,53.56,10.71,1.00,17.92,29.02,72.54,2024,dashboard_simple_all_resources
Industrias Atlas Ficticia S.A.,Complejo Termico Andes,Antofagasta,2024,7,4243.03,1371.03,500.68,1946.86,0.41,22.10,30.40,24.68,10.28,12.54,372.02,204.61,57.06,68.48,26.20,35.36,78.02,74.12,12.04,144.43,984.38,78.75,90.15,18.03,1.74,31.27,48.62,121.54,2024,dashboard_simple_all_resources
Industrias Atlas Ficticia S.A.,Complejo Termico Andes,Antofagasta,2024,8,4009.77,1332.19,473.15,1891.72,0.39,21.88,30.40,24.68,10.28,12.76,359.27,197.60,55.99,67.19,26.72,36.07,79.36,75.39,11.62,139.48,933.99,74.72,88.53,17.71,1.70,30.54,47.74,119.35,2024,dashboard_simple_all_resources
Industrias Atlas Ficticia S.A.,Complejo Termico Andes,Antofagasta,2024,9,3788.52,1314.27,447.05,1866.27,0.37,21.80,28.60,24.68,10.28,14.64,347.01,190.85,55.60,66.72,27.10,36.59,81.18,77.12,11.23,134.72,885.97,70.88,86.91,17.38,1.66,29.90,46.87,117.16,2024,dashboard_simple_all_resources
Industrias Atlas Ficticia S.A.,Complejo Termico Andes,Antofagasta,2024,10,3957.80,1438.23,467.02,2042.28,0.39,21.88,28.60,24.68,10.28,14.56,338.51,186.18,55.99,67.19,27.24,36.78,83.01,78.86,10.95,131.42,929.23,74.34,93.40,18.68,1.65,29.67,50.37,125.92,2024,dashboard_simple_all_resources
Industrias Atlas Ficticia S.A.,Complejo Termico Andes,Antofagasta,2024,11,3847.25,1449.10,453.98,2057.72,0.38,22.10,28.60,24.68,10.28,14.34,336.06,184.84,57.06,68.48,27.10,36.59,84.35,80.13,10.87,130.47,906.84,72.55,91.77,18.35,1.65,29.61,49.49,123.73,2024,dashboard_simple_all_resources
Industrias Atlas Ficticia S.A.,Complejo Termico Andes,Antofagasta,2024,12,3813.48,1458.48,449.99,2071.04,0.38,22.40,28.60,24.68,10.28,14.04,340.32,187.17,58.53,70.23,26.72,36.07,84.84,80.60,11.01,132.12,902.42,72.19,90.15,18.03,1.66,29.91,48.62,121.54,2024,dashboard_simple_all_resources
Industrias Atlas Ficticia S.A.,Complejo Termico Andes,Antofagasta,2025,1,4050.26,1536.21,477.93,2181.43,0.40,22.70,30.40,24.68,10.28,11.94,350.14,192.57,59.99,71.99,26.20,35.36,84.35,80.13,11.33,135.93,962.21,76.98,93.40,18.68,1.70,30.56,50.37,125.92,2024,dashboard_simple_all_resources
Industrias Atlas Ficticia S.A.,Complejo Termico Andes,Antofagasta,2025,2,4110.06,1515.81,484.99,2152.45,0.41,22.92,30.40,24.68,10.28,11.72,362.89,199.59,61.06,73.27,25.67,34.66,83.01,78.86,11.74,140.88,980.23,78.42,91.77,18.35,1.73,31.22,49.49,123.73,2024,dashboard_simple_all_resources
