company_name,facility_name,region,year,month,electricity_kwh,water_m3,electricity_cost_usd,water_cost_usd,co2_avoided_ton,lighting_pct,hvac_pct,machinery_pct,offices_pct,others_pct,gas_natural_m3,gas_natural_cost_usd,diesel_l,diesel_cost_usd,gasolina_l,gasolina_cost_usd,glp_propano_kg,glp_propano_cost_usd,vapor_termica_gj,vapor_termica_cost_usd,energia_renovable_kwh,energia_renovable_cost_usd,residuos_kg,residuos_cost_usd,emisiones_co2e_t,emisiones_co2e_cost_usd,quimicos_consumibles_l,quimicos_consumibles_cost_usd,software_start_year,dataset_focus
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2020,11,2229.22,1396.71,264.45,2160.81,0.5963,27.81,33.69,23.23,9.77,5.50,148.05,73.70,16.05,20.85,8.96,11.15,106.74,119.71,5.52,70.00,431.33,17.74,41.71,8.33,1.0010,10.36,52.99,110.73,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2020,12,2413.13,1364.10,285.00,2152.41,0.6625,27.22,33.76,23.01,11.35,4.66,159.95,73.11,15.38,24.17,9.22,12.41,101.29,115.70,5.71,75.31,462.64,18.97,45.10,8.94,1.0872,12.05,52.01,109.45,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2021,1,2708.75,1434.57,339.28,2338.33,0.7580,27.69,33.10,23.58,9.59,6.04,183.38,84.04,18.52,26.38,9.14,15.32,105.47,130.89,7.22,82.71,521.01,22.86,48.50,10.63,1.2249,13.22,53.87,114.59,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2021,2,2625.22,1327.70,334.63,2113.53,0.7635,24.68,33.96,22.62,13.06,5.68,168.14,79.51,17.11,24.95,10.20,12.93,97.55,116.91,6.89,83.17,532.24,21.12,48.56,9.80,1.0829,13.73,49.95,106.56,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2021,3,2821.14,1299.68,346.45,2081.63,0.7391,26.92,34.92,22.82,11.18,4.16,183.06,88.22,17.98,25.59,9.80,15.62,94.16,115.20,6.78,87.70,559.06,23.12,47.69,9.71,1.1750,15.78,46.70,106.33,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2021,4,2638.68,1171.22,332.67,1866.91,0.7496,28.31,34.98,22.11,10.44,4.16,171.69,84.35,17.67,23.81,9.71,12.90,86.22,102.65,6.47,82.95,520.69,21.24,44.37,10.06,1.0910,12.53,44.71,95.04,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2021,5,2609.31,1143.87,321.49,1786.80,0.7236,26.00,34.18,24.55,10.58,4.69,169.81,81.04,16.62,23.84,8.85,13.06,91.13,105.45,6.56,82.02,507.17,21.06,44.13,8.83,1.0856,13.14,44.50,94.19,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2021,6,2457.81,1154.48,302.97,1775.69,0.6771,27.77,32.93,22.46,12.17,4.67,159.73,75.69,16.51,23.88,8.00,13.63,89.67,104.62,6.02,77.40,490.80,18.91,42.17,9.24,1.0341,11.82,44.71,93.65,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2021,7,2229.25,1081.81,274.32,1687.82,0.6056,27.65,34.76,22.34,10.74,4.51,144.76,71.06,14.94,20.30,8.18,10.35,84.33,95.68,5.27,70.54,430.98,16.53,37.80,7.99,0.8954,11.79,40.91,92.41,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2021,8,2187.48,1232.08,265.43,1911.92,0.6051,26.59,34.46,23.52,10.68,4.75,142.13,69.81,15.45,21.18,8.25,11.40,93.53,110.80,5.44,69.28,433.61,17.25,39.26,7.93,0.9295,10.16,46.03,98.23,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2021,9,2018.22,1164.77,244.29,1875.11,0.5882,28.28,32.74,23.03,12.37,3.58,126.18,65.38,13.32,19.39,7.43,10.31,86.74,104.12,4.75,62.92,397.67,15.82,36.29,7.11,0.8715,10.60,45.49,95.78,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2021,10,2119.73,1292.78,261.51,2044.44,0.5859,28.15,32.68,23.41,11.55,4.21,132.50,68.55,13.92,20.48,8.34,11.36,98.94,116.64,5.40,69.63,409.60,17.41,38.48,7.60,0.9431,11.10,49.06,106.64,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2021,11,2269.57,1277.47,278.47,2076.71,0.6053,27.48,35.66,22.96,10.05,3.85,145.85,68.36,15.73,20.79,8.23,10.95,92.44,116.56,5.74,73.36,433.91,17.75,39.87,9.26,0.9160,11.50,47.58,104.43,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2021,12,2456.59,1408.79,307.58,2291.07,0.6875,25.91,33.80,24.22,11.64,4.43,163.96,80.78,18.09,24.79,9.16,13.30,105.98,123.36,6.05,79.34,482.42,21.43,45.42,9.20,1.0801,12.90,51.12,112.09,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2022,1,2458.57,1274.39,311.72,2170.49,0.6989,27.18,33.69,22.56,10.85,5.72,158.90,78.27,16.50,24.91,8.40,12.90,97.68,114.90,6.05,78.28,499.41,19.79,42.99,9.02,1.0469,12.59,48.61,107.32,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2022,2,2606.27,1266.62,334.04,2152.65,0.7439,25.34,34.86,24.81,10.12,4.87,164.97,86.85,17.68,24.65,9.57,13.64,99.33,119.45,6.49,84.72,518.15,23.21,45.75,9.94,1.1044,12.81,49.15,109.57,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2022,3,2600.41,1199.61,333.75,1998.99,0.7330,26.75,33.65,23.75,11.00,4.85,166.95,82.06,17.61,24.78,8.69,12.93,93.32,112.49,6.51,83.53,537.57,22.54,45.28,9.54,1.1049,12.27,46.47,99.44,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2022,4,2596.05,1151.98,338.65,1869.86,0.7466,28.69,32.21,22.78,11.31,5.01,166.81,82.65,18.25,26.21,9.77,13.64,88.90,104.08,6.68,85.37,548.46,23.37,44.37,9.89,1.0761,11.30,44.00,95.94,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2022,5,2565.49,1149.93,342.11,1882.28,0.7380,26.17,33.27,25.48,10.31,4.77,172.90,82.76,18.09,26.28,10.22,14.68,90.40,112.70,6.29,85.55,526.46,21.51,45.74,8.71,1.0793,12.82,44.12,98.84,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2022,6,2405.05,1076.66,306.00,1745.83,0.6817,26.61,35.40,21.14,11.57,5.28,153.47,78.56,15.79,23.95,8.53,11.79,79.98,100.04,5.64,76.94,477.76,20.71,38.62,8.99,0.9218,12.32,42.32,90.07,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2022,7,2176.85,1083.27,283.51,1744.50,0.5858,28.52,32.40,23.00,10.28,5.80,141.02,69.83,15.02,20.80,7.62,11.50,83.43,100.81,5.34,71.55,437.30,17.98,38.13,8.14,0.9157,11.74,41.55,90.89,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2022,8,2051.86,1146.29,264.09,1868.63,0.5842,26.49,35.09,23.24,9.65,5.53,136.89,69.79,13.71,21.19,7.59,11.03,86.70,105.56,5.33,67.81,436.63,17.86,37.30,8.23,0.9172,9.96,42.91,95.84,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2022,9,1979.52,1117.59,248.21,1859.16,0.6065,25.95,33.29,23.75,11.69,5.32,127.56,64.78,13.80,19.71,6.67,11.57,87.36,107.47,4.92,63.28,412.20,16.67,35.36,8.17,0.8241,9.66,44.01,97.19,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2022,10,2115.26,1227.71,270.14,2079.78,0.5856,27.96,32.14,22.95,11.03,5.92,136.58,67.15,13.93,20.60,7.20,11.77,93.92,114.65,5.26,69.45,425.20,16.89,37.28,8.46,0.9520,11.62,49.35,106.33,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2022,11,2045.92,1216.66,266.76,2083.67,0.5896,29.46,34.49,22.77,9.16,4.12,135.89,68.83,13.11,22.01,7.41,10.92,94.16,118.37,5.04,67.12,420.43,18.40,38.73,8.61,0.9067,11.58,46.40,101.49,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2022,12,2345.43,1287.85,298.74,2232.19,0.6554,25.81,34.28,23.53,11.36,5.02,147.32,73.65,16.43,23.51,8.72,12.69,97.57,118.77,5.93,74.45,462.02,20.29,42.16,8.79,1.0007,12.34,48.91,109.08,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2023,1,2489.76,1283.73,334.07,2313.81,0.7811,26.41,33.10,23.77,11.17,5.55,156.83,84.34,16.22,25.76,9.12,14.44,100.19,123.48,6.00,82.43,511.78,23.14,46.00,9.16,1.0660,11.84,50.80,109.53,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2023,2,2490.93,1260.84,337.08,2190.73,0.7750,28.20,33.66,22.46,11.16,4.52,159.95,82.91,18.07,26.38,8.81,13.96,93.10,117.95,6.09,82.77,532.25,25.15,44.99,8.36,1.0263,12.91,47.06,106.66,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2023,3,2506.45,1201.76,336.77,2025.26,0.7478,26.63,34.30,22.27,12.51,4.29,158.63,84.43,17.23,25.36,9.18,14.48,87.51,115.36,6.07,84.52,520.45,23.31,43.48,9.18,1.0282,13.08,46.49,102.22,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2023,4,2378.74,1061.22,322.31,1821.81,0.7508,28.51,33.24,24.22,8.92,5.11,154.35,80.07,16.79,24.02,8.46,13.37,83.01,102.45,5.79,79.68,510.99,21.71,40.45,9.24,1.0618,13.84,40.55,93.64,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2023,5,2365.40,990.75,320.71,1689.75,0.7331,27.41,33.83,20.61,12.89,5.26,150.41,78.35,16.57,22.88,9.26,13.32,73.77,95.98,5.95,77.80,496.88,21.61,38.49,8.02,0.9333,12.76,37.76,84.03,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2023,6,2218.18,1020.57,299.48,1728.56,0.7088,28.10,33.63,24.14,8.85,5.28,148.05,71.65,14.80,21.35,9.12,12.12,77.72,98.96,5.30,74.79,457.78,19.78,40.05,8.57,0.9656,11.33,38.13,86.62,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2023,7,2245.32,1101.65,295.99,1823.71,0.6606,27.91,32.31,22.12,12.69,4.97,145.23,73.67,16.20,24.47,8.28,12.60,88.23,98.97,5.74,74.32,476.65,22.32,39.37,8.26,0.9306,12.80,42.53,97.08,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2023,8,2137.78,1106.91,279.46,1898.43,0.6298,26.60,32.85,24.16,11.85,4.54,134.30,68.69,13.82,20.46,7.26,11.94,81.73,101.28,5.63,69.70,432.40,20.22,38.37,7.55,0.8699,11.22,42.78,94.26,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2023,9,1939.48,1126.20,254.11,1930.92,0.5665,26.96,35.12,23.73,9.45,4.74,122.94,67.17,11.55,20.47,6.77,11.05,86.24,110.67,4.85,63.81,389.56,18.31,35.93,7.53,0.8566,10.91,43.57,94.71,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2023,10,1896.13,1126.12,250.79,1992.39,0.5557,27.72,31.68,23.48,12.08,5.04,121.53,63.45,12.31,19.45,5.91,11.77,86.68,107.58,4.68,63.77,396.65,17.23,35.22,7.89,0.8358,9.53,44.11,97.45,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2023,11,2159.45,1263.41,289.76,2202.75,0.6162,25.59,34.55,24.46,10.08,5.32,140.53,73.33,14.43,21.17,7.76,11.07,92.57,120.12,5.55,72.10,466.41,19.44,37.28,8.85,0.9439,12.18,45.68,106.64,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2023,12,2213.35,1281.09,293.41,2251.14,0.6769,27.03,33.95,22.83,11.51,4.68,148.21,73.97,15.08,22.77,7.44,11.79,96.06,122.99,5.59,74.23,485.28,20.64,40.85,8.54,0.9702,11.61,48.13,109.51,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2024,1,2151.97,1169.70,305.75,2129.67,0.6662,27.40,34.28,21.46,10.82,6.04,138.41,75.42,15.31,23.15,7.66,12.18,88.42,117.03,5.57,73.05,483.61,20.61,41.48,8.76,0.8983,11.49,45.96,103.34,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2024,2,2442.21,1205.99,343.33,2130.02,0.7479,24.84,35.34,22.73,11.12,5.97,156.46,82.23,17.86,24.79,9.84,13.23,92.31,113.67,6.04,82.56,515.24,23.99,42.40,9.84,1.0323,13.61,44.42,106.29,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2024,3,2458.68,1060.88,339.30,1888.30,0.7423,24.87,36.07,23.52,10.55,4.99,160.30,83.32,17.30,23.62,9.13,14.12,81.02,102.22,6.23,84.02,533.66,23.46,41.51,8.60,0.9722,12.43,41.65,93.79,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2024,4,2530.07,1104.51,355.64,1942.66,0.7526,25.66,34.41,25.51,8.92,5.50,160.03,88.03,17.69,26.96,9.09,13.62,83.64,106.37,6.37,87.29,555.93,25.84,41.46,9.23,1.0677,10.54,41.08,95.65,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2024,5,2192.41,978.21,304.85,1675.64,0.6506,25.80,34.75,23.06,12.01,4.38,144.38,75.87,14.79,21.39,7.84,11.80,74.03,90.62,5.56,75.32,478.50,20.18,38.83,8.46,0.8682,12.36,37.78,85.15,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2024,6,2194.11,1041.85,302.69,1825.50,0.6351,27.30,31.22,24.20,11.51,5.77,148.83,76.16,15.82,24.42,8.50,11.94,77.80,100.90,5.78,76.15,470.23,22.32,40.22,8.64,0.9081,11.30,40.22,92.73,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2024,7,1980.92,996.87,274.56,1685.85,0.5993,27.46,33.69,20.65,12.74,5.46,134.13,65.59,13.78,18.78,6.49,11.60,74.45,91.09,4.71,69.87,431.29,18.90,33.46,7.39,0.8722,11.22,37.66,86.29,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2024,8,1925.59,1024.91,264.02,1819.21,0.5910,27.92,34.96,23.28,9.30,4.54,126.26,66.32,12.65,19.68,7.00,9.46,81.93,104.63,4.91,66.09,404.34,17.71,35.08,7.82,0.8053,11.30,40.73,94.06,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2024,9,1958.20,1095.23,266.84,1955.52,0.5881,25.80,34.42,23.54,10.85,5.39,128.78,68.18,13.50,20.79,6.24,10.39,82.64,103.54,4.52,67.43,423.35,17.96,34.25,7.41,0.8214,10.89,40.26,93.43,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2024,10,1789.19,1113.27,240.52,2014.01,0.6006,26.15,32.86,23.04,11.89,6.06,118.45,60.02,11.44,19.87,6.98,9.89,81.38,106.66,4.51,60.32,372.97,15.72,32.29,7.49,0.8366,10.33,41.54,97.11,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2024,11,2061.75,1192.45,283.58,2185.07,0.6436,27.76,32.91,23.78,11.33,4.22,131.90,70.01,12.65,19.71,6.41,11.84,88.17,117.82,5.00,68.87,459.97,20.71,38.89,8.61,0.8261,11.67,44.11,103.77,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2024,12,2058.71,1182.61,286.27,2156.98,0.6124,28.81,31.04,24.70,10.62,4.83,129.37,71.89,12.63,22.09,6.47,12.33,90.77,109.71,5.12,69.25,434.34,19.66,38.30,8.40,0.9207,12.11,45.32,104.92,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2025,1,2185.15,1130.87,310.02,2181.55,0.7226,27.18,34.93,20.92,11.29,5.68,139.61,75.85,13.80,23.77,7.72,12.57,88.25,116.24,5.53,76.49,492.52,20.78,41.22,8.95,0.9340,11.76,44.10,101.68,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2025,2,2336.01,1127.46,337.40,2076.89,0.7368,26.69,34.56,23.69,10.64,4.42,152.25,86.37,15.50,23.48,9.17,13.83,88.75,110.43,6.05,82.38,514.44,24.26,38.70,9.61,0.9165,12.02,42.42,103.91,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2025,3,2342.54,1001.52,339.38,1834.85,0.7102,26.36,33.22,22.91,11.49,6.02,153.07,77.87,15.10,26.18,8.11,12.94,74.89,101.96,5.74,79.81,519.13,22.51,37.25,8.82,0.9295,11.70,37.55,90.69,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2025,4,2331.04,1055.14,332.34,1929.90,0.7707,26.93,30.88,24.29,11.62,6.28,151.08,84.83,14.85,23.87,7.91,13.62,85.30,109.15,5.51,82.24,510.95,23.70,38.76,9.21,0.8987,11.37,42.40,93.89,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2025,5,2193.88,950.11,312.55,1739.18,0.7150,28.18,32.41,24.61,10.00,4.80,142.04,78.06,14.67,20.46,7.69,12.27,73.68,94.46,5.31,76.82,489.39,22.99,34.91,9.30,0.8456,11.76,36.24,87.89,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2025,6,1955.68,922.80,278.03,1674.04,0.6326,29.20,31.52,22.39,12.02,4.87,125.97,68.53,13.44,21.79,7.15,10.94,66.97,94.32,4.94,69.48,429.20,18.83,31.37,7.50,0.7937,9.93,35.47,86.67,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2025,7,2015.13,974.37,288.28,1760.37,0.5797,28.28,32.22,23.08,11.29,5.13,126.91,69.68,13.63,22.04,6.49,11.81,72.24,97.15,5.02,68.43,447.37,20.61,33.89,8.68,0.8101,12.33,36.73,85.64,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2025,8,1857.56,1036.96,266.38,1864.05,0.5885,26.63,33.50,24.01,11.33,4.53,124.82,63.15,13.65,21.34,6.38,10.50,75.98,104.70,4.86,64.41,426.77,18.25,35.80,7.88,0.8233,9.92,38.24,91.51,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2025,9,1800.80,1030.86,253.20,1928.33,0.5593,27.04,34.77,21.41,12.00,4.78,117.90,66.57,11.68,21.12,6.62,9.84,80.25,101.27,4.97,62.00,405.00,18.10,30.83,7.61,0.7852,10.48,38.74,92.27,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2025,10,1782.55,1042.07,255.68,1974.25,0.5419,26.76,32.20,22.16,12.97,5.91,121.09,62.32,12.77,19.46,7.31,9.94,77.86,105.86,4.80,60.73,392.08,17.34,33.69,7.66,0.7719,9.77,39.81,95.96,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2025,11,1938.24,1166.38,274.24,2214.84,0.6130,27.07,33.73,24.04,10.43,4.73,126.55,64.58,13.21,19.12,7.47,11.59,91.45,113.72,4.72,68.68,419.99,16.89,33.81,8.58,0.8246,10.65,43.68,107.58,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2025,12,1941.10,1111.01,277.51,2063.27,0.5940,26.22,36.40,24.31,8.65,4.42,124.99,66.20,13.36,21.98,7.26,11.41,83.55,106.86,4.78,67.85,450.40,18.07,37.45,7.90,0.8111,11.17,41.80,98.94,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2026,1,2121.20,1139.42,319.10,2238.08,0.6930,26.83,34.38,21.14,11.80,5.85,140.42,78.32,14.48,22.13,7.20,12.35,86.92,109.16,5.30,76.03,471.36,22.58,36.62,8.71,0.8038,10.97,42.43,101.37,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2026,2,2273.26,1115.31,346.97,2144.38,0.7341,25.15,33.37,24.71,10.73,6.04,146.32,83.37,15.01,24.07,8.09,14.00,84.05,114.93,5.63,81.71,512.29,24.36,41.13,9.25,0.9484,13.26,41.81,101.65,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2026,3,2161.47,1002.14,326.46,1887.30,0.6945,28.67,32.16,22.90,11.02,5.25,138.47,76.89,12.45,23.56,7.39,12.13,73.16,102.87,5.68,78.00,477.92,24.54,35.69,8.85,0.8474,11.28,36.28,91.79,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2026,4,2113.38,917.89,317.85,1722.38,0.6509,27.83,35.48,19.61,10.72,6.36,138.75,73.04,14.24,23.81,6.41,12.53,68.71,94.70,5.34,74.94,466.74,20.83,35.22,8.46,0.7770,10.87,33.91,84.17,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2026,5,2079.40,989.39,308.39,1816.85,0.6582,27.26,34.19,22.03,11.39,5.13,132.71,74.57,13.47,21.86,6.89,12.29,74.71,100.88,5.24,75.28,469.90,22.77,35.02,7.93,0.8050,10.67,35.83,89.87,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2026,6,1900.85,896.48,286.74,1634.05,0.5914,25.21,34.37,24.08,10.52,5.82,123.49,65.50,12.23,22.03,6.85,10.85,66.95,88.80,4.66,67.64,456.45,21.60,34.45,6.96,0.8037,9.52,32.35,79.34,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2026,7,1720.05,896.83,259.14,1652.75,0.5301,24.49,36.35,23.81,10.07,5.28,111.93,63.99,11.29,16.92,6.10,11.39,73.44,92.87,4.32,61.85,400.05,16.24,29.41,6.79,0.7023,8.76,33.18,83.12,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2026,8,1805.89,972.92,262.67,1824.85,0.5952,26.13,35.57,23.07,10.00,5.23,117.28,68.14,12.15,18.83,5.84,10.07,72.26,101.04,4.42,64.01,405.59,19.32,34.75,7.76,0.7789,9.63,36.63,87.33,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2026,9,1730.79,1015.08,253.89,1946.27,0.5670,25.64,31.69,23.95,12.55,6.17,111.61,61.13,11.52,17.01,6.38,11.36,74.81,100.42,4.62,60.59,394.58,16.58,31.63,7.33,0.7183,9.38,37.14,94.08,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2026,10,1812.77,1052.12,264.47,2017.38,0.6093,28.98,33.83,22.31,9.68,5.20,114.04,65.61,12.01,19.39,7.01,9.89,82.25,106.27,4.63,64.82,405.91,19.79,32.34,7.20,0.8068,9.48,38.83,96.16,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2026,11,1767.88,1067.96,259.69,2085.89,0.5773,27.65,32.89,23.73,10.60,5.13,111.50,61.28,11.49,19.34,6.06,11.05,81.86,107.12,4.52,63.55,413.10,18.82,32.96,8.62,0.8160,10.79,42.04,96.58,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2026,12,1854.99,1112.43,282.78,2201.40,0.6048,25.48,33.71,23.49,11.66,5.66,123.03,64.58,13.19,19.31,6.79,10.90,85.82,117.23,4.99,67.38,438.25,19.05,33.90,8.20,0.8068,9.66,42.29,102.73,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2027,1,2698.16,1466.21,387.70,2748.04,0.9638,26.70,32.87,24.22,11.02,5.19,177.24,100.28,19.44,31.83,10.25,15.88,110.78,156.75,7.06,101.51,642.34,30.20,48.48,11.74,1.0620,15.37,58.01,137.98,2017,water
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2027,2,2977.34,1480.63,425.24,2723.19,0.9650,26.37,35.89,22.22,9.85,5.67,191.00,107.59,19.50,32.82,10.91,18.59,108.44,145.26,7.56,109.51,697.80,33.36,52.81,12.41,1.1356,17.40,54.14,142.88,2017,water
