company_name,facility_name,region,year,month,electricity_kwh,water_m3,electricity_cost_usd,water_cost_usd,co2_avoided_ton,lighting_pct,hvac_pct,machinery_pct,offices_pct,others_pct,gas_natural_m3,gas_natural_cost_usd,diesel_l,diesel_cost_usd,gasolina_l,gasolina_cost_usd,glp_propano_kg,glp_propano_cost_usd,vapor_termica_gj,vapor_termica_cost_usd,energia_renovable_kwh,energia_renovable_cost_usd,residuos_kg,residuos_cost_usd,emisiones_co2e_t,emisiones_co2e_cost_usd,quimicos_consumibles_l,quimicos_consumibles_cost_usd,software_start_year,dataset_focus
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2020,12,2316.43,768.72,269.93,1204.74,0.5733,27.16,33.51,23.01,10.98,5.34,144.55,64.96,14.36,20.54,7.68,10.60,63.12,74.57,5.25,67.54,411.30,17.27,33.96,7.33,0.8671,11.26,31.15,66.44,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2021,1,2451.94,773.42,309.04,1238.56,0.6628,26.62,33.26,22.62,11.82,5.68,151.48,75.04,16.20,22.47,9.14,12.99,62.43,72.19,6.11,73.73,452.68,19.92,36.84,7.94,0.8878,11.07,31.77,66.51,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2021,2,2588.83,737.61,325.21,1208.90,0.6747,27.97,32.30,24.49,11.17,4.07,151.74,76.33,16.87,22.59,8.35,11.85,62.59,74.83,6.27,77.50,492.86,18.98,38.71,7.59,1.0308,11.07,31.15,67.07,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2021,3,2614.36,711.83,320.99,1134.23,0.6951,25.78,34.94,23.36,11.70,4.22,157.41,77.42,16.17,23.48,8.58,12.80,58.27,71.01,6.27,77.80,475.68,20.31,38.20,7.42,0.9420,10.83,29.10,62.19,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2021,4,2581.42,677.92,323.20,1049.84,0.6644,28.30,34.58,20.15,11.00,5.97,161.94,76.21,16.44,23.00,7.77,12.54,54.99,65.61,6.04,75.53,487.38,18.33,36.97,7.55,0.9225,11.73,27.17,58.60,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2021,5,2393.98,645.84,300.48,983.37,0.6434,25.77,35.45,23.33,11.00,4.45,146.99,71.21,14.55,21.14,8.43,12.00,55.01,60.35,5.25,71.29,440.95,17.86,34.52,6.99,0.8725,9.32,24.18,57.01,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2021,6,2254.31,622.77,277.98,968.20,0.5853,26.57,34.32,23.88,10.23,5.00,139.24,67.99,13.55,20.94,7.26,11.30,52.18,60.56,5.14,66.61,420.56,16.08,33.97,6.72,0.7720,8.68,26.14,55.71,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2021,7,2093.91,615.27,261.36,964.12,0.5550,26.68,34.97,24.57,10.42,3.36,129.65,64.70,13.77,18.04,7.33,10.32,51.92,60.82,4.84,63.45,402.59,16.11,31.86,5.77,0.7540,8.61,25.45,53.40,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2021,8,1926.28,637.28,239.14,1004.93,0.4712,28.84,34.07,20.95,11.32,4.82,114.19,56.75,12.55,18.29,6.33,9.20,52.40,61.65,4.59,57.78,357.41,15.41,29.85,5.73,0.7217,8.79,26.51,57.45,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2021,9,1991.21,696.67,242.33,1098.99,0.5469,27.39,32.72,24.88,10.89,4.12,123.62,58.77,11.93,17.29,6.75,9.72,57.58,65.61,4.53,59.39,372.11,15.25,30.50,6.66,0.7619,9.55,28.85,60.84,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2021,10,2027.80,723.85,241.34,1161.91,0.5308,25.68,33.41,23.71,11.92,5.28,122.97,60.77,13.21,17.78,6.85,9.30,56.79,70.58,4.98,59.80,370.02,15.24,32.59,6.39,0.7791,9.42,30.42,64.46,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2021,11,1995.19,714.01,245.33,1157.56,0.5250,25.44,36.43,24.15,10.00,3.98,120.68,59.41,12.17,19.36,7.14,8.97,57.93,67.82,4.65,61.33,367.35,14.85,31.96,6.96,0.7822,9.02,28.05,62.18,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2021,12,2039.97,688.14,254.58,1142.24,0.5413,27.90,34.21,23.37,9.63,4.89,126.49,64.33,12.81,17.83,7.04,10.75,55.47,68.02,4.97,61.94,377.82,14.90,30.62,6.07,0.7878,9.25,27.67,60.18,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2022,1,2216.28,705.36,286.14,1189.96,0.5735,24.99,32.61,24.84,11.70,5.86,135.27,67.02,14.33,20.05,7.28,10.98,57.04,72.29,5.06,67.91,437.24,18.08,33.62,6.62,0.8427,9.65,29.06,63.54,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2022,2,2325.72,711.63,309.13,1165.22,0.6426,24.14,35.86,23.06,11.61,5.33,143.43,74.09,14.77,21.58,7.56,11.94,58.74,70.90,5.62,73.35,443.02,18.52,34.88,7.15,0.8752,10.96,28.65,63.25,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2022,3,2439.25,676.69,324.59,1140.54,0.6586,26.23,33.08,23.99,10.58,6.12,151.58,76.54,15.78,23.89,8.56,12.78,56.59,69.03,5.87,75.91,475.67,19.73,38.43,7.43,0.8559,11.03,28.24,62.26,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2022,4,2331.85,637.68,308.65,1044.32,0.6433,27.23,32.20,23.81,10.83,5.93,142.03,71.52,14.93,20.96,6.96,11.61,55.40,63.14,5.32,73.30,446.45,18.37,35.21,7.51,0.8752,9.24,26.76,59.04,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2022,5,2243.42,590.90,298.91,959.87,0.6050,24.37,35.96,23.30,11.50,4.87,137.74,69.81,14.93,21.69,7.74,11.12,47.26,57.56,5.03,69.67,419.46,18.92,32.65,7.06,0.8350,10.00,23.71,52.74,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2022,6,2209.64,588.68,285.17,939.54,0.5790,28.57,32.26,24.03,9.76,5.38,134.95,66.34,13.81,19.82,7.61,9.98,49.99,60.31,5.14,67.56,403.91,17.85,30.97,6.92,0.7902,10.84,23.66,52.20,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2022,7,2065.95,601.87,262.67,986.03,0.5534,26.68,33.69,23.44,11.41,4.78,127.11,62.98,12.89,17.34,6.47,10.30,49.97,61.74,4.81,63.21,397.03,16.05,31.45,6.22,0.7667,9.47,25.93,54.56,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2022,8,1972.31,635.75,243.47,1051.48,0.5186,26.25,33.31,24.22,10.69,5.53,119.01,60.84,12.74,19.46,7.35,10.16,51.33,61.70,4.48,60.59,370.03,17.14,29.49,5.76,0.7144,8.75,25.95,56.31,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2022,9,1740.94,621.58,224.10,1019.58,0.4593,25.39,34.78,23.18,11.16,5.49,105.84,51.80,12.01,16.19,6.45,8.37,53.23,64.56,4.21,52.83,343.48,14.02,28.78,6.21,0.6364,8.97,26.06,56.40,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2022,10,1888.19,657.86,236.31,1103.15,0.5116,25.32,35.88,22.92,11.03,4.85,114.77,59.39,13.17,18.57,6.61,9.83,54.21,64.59,4.47,57.62,367.08,15.75,29.90,5.94,0.7314,8.06,25.18,58.27,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2022,11,1993.42,690.20,253.85,1171.90,0.5637,27.10,35.96,23.19,8.63,5.12,126.18,60.43,12.19,18.95,5.97,9.67,57.02,69.24,4.42,60.84,376.00,17.67,31.44,6.27,0.7471,8.12,28.73,63.53,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2022,12,2018.51,675.21,264.23,1163.82,0.5401,27.28,35.02,22.89,10.55,4.26,121.31,64.15,12.64,19.22,6.54,11.19,55.64,67.63,4.74,61.92,397.86,18.75,30.03,6.82,0.7447,10.22,28.77,62.30,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2023,1,2210.08,709.48,296.54,1233.32,0.5917,28.67,32.93,21.78,12.00,4.62,132.71,68.13,13.73,20.88,7.83,11.29,57.73,70.75,5.29,68.71,441.19,18.34,33.74,7.49,0.8211,10.71,28.64,65.15,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2023,2,2206.37,666.65,293.97,1142.88,0.6103,26.80,35.42,20.59,11.50,5.69,136.60,67.51,14.28,20.23,7.36,11.53,54.17,69.28,5.30,69.14,435.81,18.55,33.56,7.18,0.7812,11.06,27.64,62.50,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2023,3,2318.82,647.24,313.35,1096.39,0.6393,26.70,32.57,23.77,11.39,5.57,140.13,73.98,14.46,22.06,7.70,11.78,54.62,66.48,5.56,73.72,456.89,19.18,33.81,7.58,0.8733,10.73,26.52,58.78,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2023,4,2239.60,561.53,300.36,941.98,0.6175,24.68,35.12,23.86,12.04,4.30,137.22,68.30,14.88,22.65,7.45,12.26,45.58,55.00,5.37,69.22,433.45,19.26,32.70,6.48,0.7822,10.35,23.75,51.55,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2023,5,2094.01,538.63,285.85,915.12,0.5842,29.30,32.06,21.63,12.09,4.92,125.85,66.54,13.55,20.92,7.16,10.59,47.33,54.63,4.89,65.62,404.08,17.42,31.84,6.26,0.7425,9.40,22.52,51.05,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2023,6,2059.79,565.66,279.40,950.24,0.5887,30.04,32.90,22.52,9.88,4.66,126.33,65.03,13.10,19.66,7.28,10.87,47.60,58.03,4.92,65.30,414.70,17.64,30.55,6.00,0.7868,9.16,24.59,50.71,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2023,7,1930.56,562.08,259.43,960.55,0.5250,25.97,34.87,23.09,10.78,5.29,118.44,61.78,12.72,18.99,6.19,10.37,46.03,59.21,4.54,60.87,379.39,16.51,30.34,6.44,0.6815,8.46,22.15,51.57,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2023,8,1890.05,613.22,246.52,1042.06,0.5315,27.20,33.01,24.97,10.07,4.75,113.61,58.63,10.46,17.42,6.52,10.45,50.49,65.61,4.43,58.20,372.23,15.95,28.35,5.79,0.6981,8.95,25.43,57.56,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2023,9,1809.42,640.26,237.76,1082.47,0.4913,26.75,33.00,23.28,12.41,4.56,111.13,56.27,11.37,17.41,5.91,9.38,48.73,65.31,4.57,58.39,360.17,15.21,29.24,5.97,0.6996,7.66,26.14,58.19,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2023,10,1797.61,670.05,238.11,1165.82,0.5221,27.87,33.69,22.58,10.93,4.93,113.32,57.09,10.91,16.32,6.51,9.84,54.38,68.62,4.33,58.13,365.32,14.59,28.68,6.11,0.6813,8.69,27.72,62.48,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2023,11,1863.85,665.49,248.06,1185.68,0.5159,27.52,35.29,21.44,11.16,4.59,114.54,62.11,12.36,16.71,6.09,10.29,53.00,71.46,4.24,60.15,385.73,17.42,29.09,6.28,0.7361,9.66,27.84,63.12,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2023,12,2022.76,692.68,274.33,1228.50,0.5393,26.62,32.27,23.95,11.91,5.25,127.35,65.37,12.77,19.68,6.66,10.74,55.22,72.94,4.75,64.28,401.37,17.51,30.63,6.65,0.7462,9.08,27.53,65.92,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2024,1,2035.11,666.67,280.47,1208.27,0.6004,26.40,35.97,21.74,11.17,4.72,129.79,66.89,13.54,19.86,7.30,11.08,52.82,69.72,4.71,66.61,418.14,18.67,27.07,6.86,0.7418,9.46,27.34,62.53,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2024,2,2211.22,621.59,310.19,1146.34,0.6310,28.79,32.74,23.06,12.06,3.35,137.57,74.49,14.76,22.95,7.87,11.36,52.12,66.94,5.20,73.23,460.52,20.00,33.12,6.96,0.7775,9.56,25.58,58.75,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2024,3,2215.18,624.16,309.63,1096.25,0.6587,29.31,35.58,22.61,8.08,4.42,134.97,73.09,13.59,21.66,7.27,12.97,50.46,66.25,5.11,71.34,447.70,20.56,31.02,6.71,0.7914,9.48,25.79,59.17,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2024,4,2096.40,539.54,299.52,943.60,0.6227,26.03,33.97,22.89,13.40,3.71,133.81,68.93,13.56,20.30,7.05,11.04,46.26,59.95,4.75,69.72,435.97,19.19,30.71,6.82,0.7359,9.52,22.13,51.08,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2024,5,2100.00,559.17,289.58,966.59,0.5805,25.28,36.07,21.23,11.39,6.03,124.06,67.65,13.62,19.83,6.80,10.91,44.97,58.15,5.10,67.72,423.04,18.03,30.17,6.99,0.7285,8.71,22.92,53.04,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2024,6,1866.06,520.91,258.63,907.82,0.5524,29.57,31.76,22.24,11.93,4.50,111.35,62.87,11.71,19.55,6.43,9.43,41.32,54.64,4.11,59.30,381.43,16.96,27.74,5.83,0.6421,8.17,21.38,49.17,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2024,7,1811.37,525.74,245.80,922.58,0.5012,25.01,36.73,21.84,11.51,4.91,110.43,56.59,11.15,18.63,6.64,9.75,42.55,55.01,4.20,57.67,373.53,15.71,27.89,6.19,0.6635,8.55,21.81,48.53,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2024,8,1706.40,559.49,235.53,999.33,0.5292,27.27,32.92,22.80,11.25,5.76,111.43,60.23,11.68,16.31,5.97,9.67,47.39,56.95,4.26,57.84,364.41,16.45,26.62,5.64,0.6608,8.02,23.05,54.36,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2024,9,1742.50,610.22,242.18,1071.98,0.4810,25.62,33.07,23.15,11.26,6.90,106.46,57.18,10.50,16.17,5.70,10.18,51.19,63.49,4.40,56.61,347.23,16.70,27.38,6.01,0.6397,9.67,26.16,58.99,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2024,10,1691.48,618.79,232.72,1102.27,0.4922,26.84,33.69,23.57,11.23,4.67,105.05,54.53,11.39,16.82,6.08,8.83,50.08,65.81,4.06,54.70,336.08,15.48,25.51,5.55,0.6239,7.75,25.32,57.07,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2024,11,1836.62,683.59,249.94,1228.00,0.5189,26.15,33.37,24.20,10.57,5.71,115.29,59.10,11.40,16.47,6.33,9.53,57.89,73.47,4.28,58.47,361.54,15.42,29.05,6.51,0.7210,8.22,27.34,65.08,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2024,12,1931.07,662.87,266.34,1194.04,0.5483,25.81,32.14,24.20,11.74,6.11,119.76,62.05,12.89,19.71,6.41,9.65,55.57,64.43,4.41,64.89,396.07,18.16,29.35,7.06,0.7320,10.11,26.86,62.43,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2025,1,2022.49,611.77,287.84,1152.28,0.5581,26.27,34.63,24.58,9.17,5.35,124.28,66.50,12.50,20.65,6.58,10.54,50.22,67.61,4.87,67.31,426.24,19.80,28.94,6.85,0.7494,9.32,24.68,59.10,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2025,2,2136.30,610.61,318.02,1135.55,0.6474,26.67,31.35,24.01,11.03,6.94,127.72,69.77,14.29,20.82,7.08,11.80,50.89,65.13,5.40,71.32,455.66,22.22,31.82,6.60,0.7433,10.96,24.94,58.14,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2025,3,2005.47,547.46,289.49,995.63,0.6027,25.29,35.31,22.84,10.38,6.18,125.89,65.95,13.33,19.55,6.86,10.80,43.15,59.24,4.70,65.84,417.43,19.99,29.51,6.55,0.7129,10.14,24.55,54.56,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2025,4,2035.40,510.83,297.70,911.00,0.6295,26.97,34.18,21.70,11.97,5.18,126.52,67.03,13.28,20.44,7.21,11.17,42.91,55.29,4.80,65.05,425.76,19.40,28.48,6.44,0.7220,8.60,20.57,47.07,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2025,5,2000.95,512.14,293.06,924.93,0.5843,27.56,33.22,23.54,10.57,5.11,125.20,64.83,14.33,20.92,6.73,10.31,41.08,54.13,4.75,65.03,412.96,19.91,29.16,7.00,0.6901,8.29,20.91,51.22,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2025,6,1815.36,500.13,258.87,874.00,0.5385,27.68,33.66,21.66,11.47,5.53,112.59,61.03,10.85,17.77,6.23,10.15,42.94,54.96,4.21,61.23,381.03,16.80,26.62,5.54,0.6066,8.11,20.14,48.35,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2025,7,1727.85,525.00,243.06,943.09,0.4946,27.80,30.81,25.05,10.89,5.45,106.51,55.17,10.45,18.32,5.40,9.17,43.56,55.10,4.11,57.67,351.73,17.15,26.00,5.28,0.6122,8.89,21.27,49.71,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2025,8,1632.64,512.10,235.64,917.90,0.5000,25.65,34.65,22.14,11.72,5.84,98.97,54.57,11.52,14.89,5.65,8.56,43.44,52.84,3.76,52.97,336.82,14.90,25.11,4.94,0.5811,7.62,20.86,50.48,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2025,9,1616.00,545.75,229.40,1004.59,0.4682,26.98,33.88,23.84,10.73,4.57,99.56,54.02,9.19,16.66,5.68,8.25,42.82,59.26,3.87,52.69,339.95,16.09,25.60,5.87,0.5745,7.29,21.79,54.18,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2025,10,1670.70,611.24,233.56,1157.83,0.4953,25.63,35.43,23.10,10.98,4.86,106.09,56.77,10.84,17.13,5.74,9.46,48.74,65.91,3.88,55.23,362.85,14.91,25.07,5.96,0.6356,9.62,23.20,58.14,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2025,11,1796.74,609.83,254.37,1178.19,0.5259,26.87,33.36,23.46,12.02,4.29,107.96,60.92,10.76,19.17,6.18,10.63,48.64,66.61,4.18,59.18,381.03,18.42,27.12,6.36,0.6532,8.30,25.18,57.55,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2025,12,1710.21,578.59,249.05,1101.25,0.5434,25.44,33.83,22.91,12.31,5.51,106.56,56.58,10.07,18.19,6.35,8.80,47.69,62.88,4.32,57.24,364.65,15.91,26.66,5.35,0.6360,8.38,23.53,56.78,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2026,1,1966.38,588.93,298.46,1117.97,0.6024,25.43,34.09,23.70,12.11,4.67,121.02,65.29,11.76,19.01,6.69,11.54,48.36,62.76,4.55,65.47,413.77,20.63,29.01,6.35,0.6865,9.19,24.79,59.30,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2026,2,2015.77,618.04,307.00,1189.70,0.6369,24.99,33.99,21.50,13.16,6.36,124.43,71.51,13.19,20.33,7.20,12.16,50.02,71.85,4.99,68.18,438.12,19.97,31.73,6.84,0.7400,9.00,26.69,60.72,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2026,3,2070.38,572.37,307.93,1087.28,0.6289,26.41,33.71,22.36,11.60,5.92,121.62,70.81,12.49,19.39,5.92,11.19,47.52,62.16,5.03,68.38,438.86,21.10,30.04,6.97,0.7484,9.58,23.12,57.66,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2026,4,1944.98,536.27,298.10,992.97,0.6333,25.68,34.06,24.42,11.07,4.77,125.46,67.33,12.64,20.28,6.45,11.28,40.60,59.70,4.51,66.69,411.20,19.98,27.27,6.54,0.7085,8.28,21.27,54.97,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2026,5,1916.49,517.68,288.60,957.48,0.5627,26.21,34.84,22.96,10.42,5.57,118.09,62.25,13.11,19.13,6.42,10.30,38.30,56.52,4.49,64.44,414.63,19.54,26.45,6.55,0.6865,8.15,21.23,51.39,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2026,6,1810.40,498.17,272.20,905.45,0.5369,27.55,33.96,21.39,11.21,5.89,111.34,61.64,11.84,18.67,5.89,9.75,41.37,56.39,4.38,61.05,387.81,21.33,25.88,6.06,0.6624,8.97,21.96,49.46,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2026,7,1613.17,478.60,233.74,905.59,0.4737,27.62,34.00,22.53,9.95,5.90,98.87,51.91,9.43,15.22,5.80,8.85,39.06,52.59,3.80,54.40,348.31,16.66,23.09,5.54,0.5545,8.41,19.85,47.12,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2026,8,1661.34,515.19,245.32,990.88,0.4930,28.94,33.02,21.06,10.34,6.64,100.80,56.35,11.30,16.37,5.18,9.56,45.82,55.18,3.74,55.14,339.79,14.82,25.38,5.88,0.5698,7.70,20.96,51.10,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2026,9,1550.83,541.89,232.68,1020.05,0.4670,25.40,36.70,20.87,11.53,5.50,95.79,50.53,9.89,17.12,5.26,8.47,43.95,55.98,3.68,52.28,335.13,15.98,24.85,5.90,0.5754,7.88,22.30,53.55,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2026,10,1605.12,551.31,234.14,1065.90,0.4967,27.03,31.78,23.82,12.49,4.88,96.73,55.66,10.20,14.65,4.97,8.13,46.06,62.54,3.72,53.94,333.01,16.59,24.52,5.63,0.5758,8.46,22.56,55.71,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2026,11,1578.59,581.39,237.23,1134.76,0.4897,29.28,33.08,22.58,9.59,5.47,98.22,51.95,9.86,17.16,5.92,9.50,47.21,60.45,3.80,53.97,345.42,16.52,24.79,5.23,0.5910,6.94,23.20,56.68,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2026,12,1629.93,547.77,239.79,1053.26,0.4929,30.15,33.69,21.63,10.04,4.49,98.94,53.15,9.61,16.72,5.82,8.77,44.07,61.78,3.71,54.48,349.14,15.78,25.64,5.98,0.5752,7.77,22.20,53.57,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 001,Santiago,2027,1,2527.73,791.89,352.76,1474.12,0.7901,24.98,33.37,24.87,10.11,6.67,153.79,86.96,16.56,26.10,8.61,14.72,64.98,89.53,6.06,87.35,573.60,26.93,39.65,8.91,0.8799,12.81,32.99,83.15,2016,electricity
