company_name,facility_name,region,year,month,electricity_kwh,water_m3,electricity_cost_usd,water_cost_usd,co2_avoided_ton,lighting_pct,hvac_pct,machinery_pct,offices_pct,others_pct,gas_natural_m3,gas_natural_cost_usd,diesel_l,diesel_cost_usd,gasolina_l,gasolina_cost_usd,glp_propano_kg,glp_propano_cost_usd,vapor_termica_gj,vapor_termica_cost_usd,energia_renovable_kwh,energia_renovable_cost_usd,residuos_kg,residuos_cost_usd,emisiones_co2e_t,emisiones_co2e_cost_usd,quimicos_consumibles_l,quimicos_consumibles_cost_usd,software_start_year,dataset_focus
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2021,2,2505.78,1162.0,306.79,1836.55,0.6941,25.42,34.33,21.98,13.18,5.09,160.63,74.42,16.45,22.9,9.77,12.07,93.41,107.74,6.5,77.06,484.95,19.1,45.87,8.97,1.0335,12.84,47.29,100.28,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2021,3,2562.03,1094.06,314.36,1704.54,0.666,27.3,34.84,22.1,11.34,4.41,166.51,80.21,16.48,23.14,9.05,14.02,86.39,102.41,6.18,78.73,490.61,20.34,44.23,8.75,1.0803,14.1,42.78,96.75,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2021,4,2534.35,1035.0,310.29,1589.24,0.7012,27.26,34.98,22.15,10.89,4.71,166.24,79.37,16.75,22.46,9.2,12.21,82.78,96.08,6.2,78.24,475.05,19.02,42.18,9.29,1.0458,11.75,43.0,88.11,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2021,5,2405.26,990.13,292.72,1504.04,0.6548,25.95,34.4,24.27,10.17,5.21,156.16,72.74,15.57,21.78,8.34,11.7,83.91,94.95,6.03,73.99,461.54,18.78,41.56,8.0,1.0362,12.0,41.0,86.02,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2021,6,2257.45,987.88,272.47,1494.66,0.6076,27.68,33.38,22.17,11.56,5.21,146.24,67.95,15.43,21.59,7.44,12.2,81.44,94.15,5.59,69.3,440.78,16.65,38.7,8.19,0.9628,10.81,41.33,83.67,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2021,7,2140.72,981.74,256.24,1491.29,0.5747,27.54,34.77,21.98,10.86,4.85,138.96,66.51,14.63,18.99,7.91,9.83,81.59,91.57,5.11,66.78,405.76,14.92,37.15,7.64,0.8765,11.33,39.43,86.85,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2021,8,2025.81,1038.34,241.01,1594.38,0.5329,26.72,34.33,23.57,10.24,5.15,131.4,62.83,14.26,18.9,7.61,10.17,86.98,98.29,5.01,63.22,383.59,15.08,35.97,7.23,0.8592,9.32,42.47,89.44,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2021,9,1980.22,1058.09,235.05,1648.51,0.5525,27.73,33.76,23.19,11.84,3.47,125.64,62.16,13.23,18.69,7.23,9.89,85.84,101.16,4.64,60.56,378.77,14.78,35.72,6.75,0.8737,10.13,44.74,91.7,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2021,10,1990.55,1109.9,236.81,1754.2,0.5325,28.33,32.48,23.71,11.66,3.83,125.38,62.99,13.1,18.79,7.75,10.53,92.72,108.0,5.15,63.39,369.39,15.54,35.79,7.06,0.8906,10.28,45.88,96.62,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2021,11,2170.25,1121.17,259.78,1790.48,0.5583,27.16,35.29,23.39,10.05,4.1,139.03,64.39,14.95,19.48,8.01,10.22,89.74,109.5,5.5,67.63,407.64,16.2,38.03,8.72,0.8864,10.73,46.31,96.28,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2021,12,2252.33,1167.05,271.86,1870.79,0.6086,25.61,34.51,24.57,10.96,4.35,148.98,70.65,16.48,21.65,8.22,11.73,95.99,110.42,5.43,70.47,424.49,18.43,41.67,8.14,0.9905,11.36,46.34,98.67,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2022,1,2354.56,1147.05,290.55,1852.45,0.6399,27.51,34.12,22.37,10.92,5.08,155.03,71.7,15.84,23.1,8.06,11.88,94.93,107.11,5.87,72.2,449.74,17.31,42.16,8.28,1.0219,11.81,47.52,99.42,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2022,2,2438.36,1127.69,302.68,1802.61,0.6521,25.61,33.8,24.71,10.54,5.34,157.98,78.42,17.01,22.23,9.05,12.28,93.59,108.84,6.2,75.26,465.4,19.42,43.01,8.85,1.0657,11.61,46.67,100.26,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2022,3,2448.63,1057.58,304.61,1666.74,0.6524,26.11,34.4,23.58,10.5,5.4,159.98,74.07,16.51,22.54,8.26,11.79,88.48,103.0,6.21,75.41,470.93,18.8,42.52,8.57,1.0819,11.32,44.23,90.7,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2022,4,2448.11,999.41,303.89,1552.58,0.6629,28.99,32.42,22.77,11.2,4.62,157.0,72.97,16.96,23.47,9.16,12.22,84.04,93.06,6.23,75.35,475.51,19.42,41.83,8.81,1.0161,10.14,41.71,85.36,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2022,5,2353.32,969.56,290.4,1490.24,0.6152,26.07,33.68,25.91,10.27,4.07,155.2,71.48,16.16,22.3,9.28,12.74,81.85,96.16,5.7,73.25,451.6,17.49,41.08,7.49,0.9793,11.29,40.03,85.05,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2022,6,2222.17,929.22,271.99,1422.63,0.596,27.21,35.68,20.38,11.45,5.27,144.71,69.75,14.82,20.99,7.98,10.49,73.9,87.42,5.33,69.0,413.62,17.24,36.4,7.96,0.8829,11.21,39.42,80.15,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2022,7,2036.56,939.26,247.24,1443.67,0.5153,28.04,32.62,23.18,10.52,5.64,132.24,60.94,13.99,18.45,6.98,10.02,77.69,88.61,4.99,62.94,382.79,15.02,35.08,7.2,0.8558,10.5,38.92,80.63,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2022,8,1950.16,1000.77,235.32,1554.7,0.5227,26.47,34.64,23.56,9.85,5.48,129.25,63.14,13.07,19.07,7.1,9.88,82.89,93.62,4.98,60.01,383.95,14.85,34.95,7.32,0.8698,9.02,39.98,86.08,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2022,9,1916.72,1018.08,230.77,1604.5,0.5469,25.95,33.28,23.63,11.75,5.4,123.87,59.22,13.43,18.38,6.49,10.59,85.27,100.46,4.71,57.96,369.8,14.53,34.16,7.44,0.822,9.07,42.4,89.01,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2022,10,1942.75,1062.45,234.43,1698.33,0.5084,27.84,32.36,23.58,11.11,5.12,127.75,59.27,12.87,17.89,6.61,10.38,85.92,99.37,4.89,60.64,370.81,13.67,34.28,7.49,0.8944,10.42,45.58,92.15,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2022,11,2018.32,1117.92,245.02,1805.42,0.5385,28.88,34.32,22.62,9.73,4.45,133.42,63.39,12.95,20.3,7.33,10.13,92.15,109.16,4.92,63.29,381.59,16.21,38.34,8.03,0.9042,10.9,45.76,93.8,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2022,12,2201.06,1124.98,269.41,1823.6,0.5853,26.32,33.95,23.98,10.45,5.3,139.43,65.88,15.47,21.18,8.15,11.3,90.88,105.73,5.57,67.64,412.31,17.22,40.1,7.87,0.9502,11.07,46.57,96.39,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2023,1,2291.36,1101.72,286.65,1799.08,0.639,26.68,33.9,23.21,11.06,5.14,144.47,71.49,15.02,21.75,8.38,12.1,92.71,103.85,5.52,70.21,426.26,17.71,42.31,7.66,0.9861,10.36,46.03,93.63,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2023,2,2337.32,1075.04,294.11,1737.8,0.6511,28.42,34.04,22.51,10.52,4.51,149.04,71.98,17.1,23.09,8.11,12.14,87.51,101.63,5.74,72.25,446.9,19.62,41.53,7.29,0.9737,11.49,43.32,91.06,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2023,3,2335.02,1027.55,294.45,1637.91,0.6264,26.53,34.06,22.65,12.1,4.66,149.89,73.22,15.95,21.74,8.67,12.48,82.27,100.77,5.66,73.08,438.8,18.45,40.16,8.02,0.9706,11.67,42.91,89.21,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2023,4,2305.3,955.09,290.08,1500.92,0.6567,28.03,33.15,23.87,9.5,5.46,149.89,71.07,15.99,21.3,8.23,11.94,78.95,90.48,5.56,71.63,443.48,17.62,38.3,8.3,1.0391,12.55,39.27,83.77,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2023,5,2292.64,902.21,286.81,1402.96,0.6427,27.77,33.43,21.55,12.07,5.19,147.79,71.42,16.2,20.88,9.0,11.95,72.71,85.78,5.82,71.03,437.95,17.62,37.95,7.38,0.9333,11.99,36.53,75.65,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2023,6,2087.86,889.4,259.1,1377.68,0.6032,27.62,33.74,24.48,9.05,5.12,140.58,63.18,14.08,18.51,8.45,10.73,73.42,85.77,4.97,64.54,384.55,15.52,37.3,7.4,0.9309,10.08,36.0,74.82,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2023,7,2017.29,919.22,248.33,1429.42,0.5352,28.54,32.82,21.86,12.7,4.07,130.94,62.52,14.43,20.34,7.51,10.47,78.91,83.94,5.11,62.09,388.89,16.84,35.3,6.87,0.848,11.11,38.3,80.42,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2023,8,1915.82,934.63,234.44,1468.77,0.5174,26.15,33.1,24.03,11.67,5.05,122.11,58.29,12.68,17.26,6.68,10.18,75.06,84.08,5.07,59.47,360.15,15.37,35.02,6.36,0.8123,9.79,38.48,80.46,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2023,9,1816.82,986.22,221.83,1572.04,0.4806,26.43,34.7,24.28,10.0,4.58,116.63,58.48,11.11,18.24,6.38,9.78,82.45,97.11,4.63,56.17,334.62,14.52,34.1,6.63,0.8271,9.87,41.78,83.79,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2023,10,1871.99,1028.0,229.07,1661.76,0.4962,28.05,31.67,23.34,12.27,4.67,119.34,57.67,11.87,17.71,5.76,10.56,84.95,96.84,4.62,58.35,346.85,13.97,34.31,7.15,0.8337,8.88,42.55,87.85,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2023,11,1964.96,1050.19,241.89,1714.94,0.5011,25.55,34.59,24.91,10.23,4.73,128.52,61.52,13.18,17.92,7.03,9.39,84.65,100.64,5.08,61.04,383.85,14.9,34.41,7.49,0.8739,10.45,41.61,90.59,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2023,12,2012.47,1060.1,249.75,1737.5,0.5456,27.82,33.26,23.25,10.98,4.69,133.53,61.59,13.69,19.24,6.71,9.84,87.47,102.11,5.05,62.28,393.77,15.79,36.5,7.06,0.8997,10.02,43.38,92.18,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2024,1,2109.59,1065.54,267.5,1759.17,0.5656,27.8,34.14,22.13,10.6,5.33,135.39,65.66,14.79,20.71,7.38,10.88,85.14,101.89,5.45,64.85,408.54,16.04,39.94,7.64,0.9086,10.58,44.26,90.57,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2024,2,2230.28,1021.34,284.43,1669.38,0.6087,25.69,34.66,22.67,11.61,5.37,146.39,69.79,16.25,20.9,9.21,10.99,84.57,95.33,5.54,69.54,420.61,17.66,39.43,8.16,0.9767,11.84,40.89,89.28,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2024,3,2273.08,925.89,290.5,1492.54,0.6102,25.71,36.03,23.17,10.4,4.69,149.45,71.35,16.32,19.82,8.53,12.1,74.79,86.71,5.74,70.62,434.08,17.21,38.59,7.23,0.9464,10.76,38.45,79.26,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2024,4,2273.51,910.75,289.95,1447.63,0.6032,25.94,34.32,25.1,9.32,5.33,144.13,71.08,16.08,22.15,8.15,11.07,75.28,86.0,5.72,70.94,438.74,18.75,37.53,7.53,0.9821,8.92,37.27,78.67,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2024,5,2097.7,855.39,265.99,1345.55,0.551,25.4,34.84,23.42,11.45,4.89,139.66,64.68,14.25,18.72,7.42,10.31,71.32,79.1,5.3,65.26,397.01,15.46,36.89,7.31,0.8667,11.04,35.67,72.61,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2024,6,2026.14,883.15,254.89,1383.89,0.5183,27.65,32.25,23.81,11.55,4.74,134.65,63.05,14.36,20.28,7.84,9.9,71.62,82.8,5.29,62.73,379.39,16.33,36.81,7.11,0.851,9.76,36.48,77.35,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2024,7,1917.56,877.95,239.31,1381.05,0.5036,27.87,33.83,20.69,12.76,4.84,130.69,57.96,13.38,16.41,6.33,9.99,71.05,80.22,4.61,61.0,361.86,14.37,32.15,6.53,0.8761,10.15,36.71,74.7,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2024,8,1811.17,910.25,224.71,1446.85,0.4892,27.23,35.22,23.2,9.43,4.91,120.11,57.46,11.91,17.02,6.57,8.2,77.98,90.45,4.64,55.89,339.0,13.23,33.61,6.8,0.7911,10.11,38.35,80.18,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2024,9,1786.68,924.07,221.19,1489.59,0.473,25.21,34.94,22.93,11.3,5.63,117.47,57.11,12.4,17.3,5.83,8.55,76.52,87.56,4.23,55.74,337.26,13.15,31.34,6.19,0.7781,9.45,36.71,78.98,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2024,10,1722.04,1003.67,213.65,1640.5,0.5044,26.11,33.22,23.7,11.95,5.02,113.76,53.4,10.97,17.54,6.67,8.71,78.31,94.05,4.32,52.7,321.97,12.26,31.41,6.49,0.8284,9.29,39.96,84.43,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2024,11,1854.0,999.79,231.38,1650.63,0.5071,27.79,33.25,23.51,10.78,4.68,120.88,57.92,11.67,16.4,5.8,9.69,79.45,96.86,4.59,57.17,361.63,14.74,35.62,7.1,0.7855,10.03,40.59,84.18,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2024,12,1943.22,1029.23,244.46,1705.43,0.5068,29.1,31.65,24.41,10.46,4.39,122.69,61.24,11.89,18.85,6.19,10.61,85.4,95.95,4.84,60.39,358.54,14.74,36.8,7.25,0.9009,10.93,42.99,89.54,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2025,1,2058.38,1011.08,264.5,1687.47,0.5811,27.8,35.19,21.19,11.16,4.66,134.91,64.63,13.35,20.12,7.44,10.72,84.16,97.35,5.36,64.04,395.69,14.81,39.43,7.61,0.9173,10.43,41.6,87.02,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2025,2,2178.31,966.43,281.51,1597.03,0.5795,26.75,35.22,22.8,10.93,4.3,141.52,70.09,14.49,19.46,8.56,11.41,82.06,90.55,5.6,68.84,405.18,17.15,36.08,7.95,0.896,10.19,39.01,85.15,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2025,3,2263.03,900.73,293.06,1468.19,0.5906,26.74,33.86,23.6,10.78,5.02,146.65,66.89,14.39,22.13,7.93,11.05,72.92,86.01,5.61,69.05,421.07,16.52,36.31,7.55,0.922,10.38,36.22,77.87,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2025,4,2094.3,897.07,270.65,1442.04,0.5983,26.32,31.53,24.33,12.17,5.64,138.9,67.96,13.52,19.11,7.13,10.96,76.76,86.85,5.02,65.33,396.91,16.32,35.55,7.48,0.8552,9.4,37.94,76.09,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2025,5,2040.16,838.7,262.16,1334.4,0.5774,28.24,32.88,24.18,10.16,4.54,132.07,64.34,13.92,17.19,7.26,10.26,68.5,79.43,5.07,63.46,398.38,16.33,33.0,7.84,0.8312,10.07,33.94,72.37,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2025,6,1891.04,834.24,241.11,1322.27,0.5161,29.18,32.26,22.77,11.85,3.93,121.33,59.4,12.93,18.62,7.05,9.35,65.65,81.44,4.74,59.62,359.89,13.72,30.75,6.39,0.7937,8.79,34.37,73.47,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2025,7,1813.88,815.34,229.46,1297.23,0.4443,28.1,31.98,23.69,11.73,4.51,116.0,55.83,12.51,17.46,5.95,9.39,65.89,77.49,4.53,55.75,347.15,14.01,31.13,6.95,0.7606,10.34,33.59,67.98,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2025,8,1723.54,869.52,216.77,1397.76,0.4622,26.65,33.18,23.78,11.67,4.73,114.86,51.6,12.36,17.33,5.85,8.62,69.03,85.09,4.43,53.12,329.81,12.64,32.54,6.42,0.7815,8.44,35.58,73.99,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2025,9,1663.69,897.73,208.79,1463.29,0.4408,27.38,34.55,21.73,11.8,4.54,109.56,54.6,11.05,17.7,6.14,8.19,75.48,83.24,4.61,51.36,323.08,12.73,29.21,6.22,0.764,9.05,36.68,77.06,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2025,10,1695.56,924.21,213.25,1527.26,0.4423,26.48,33.34,22.57,12.82,4.78,113.38,52.31,12.09,16.41,6.95,8.37,74.68,87.84,4.52,51.57,314.9,12.52,31.86,6.46,0.7596,8.57,38.16,79.59,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2025,11,1752.95,983.82,221.75,1641.96,0.4815,26.91,33.58,24.85,9.93,4.73,116.13,52.26,12.0,15.69,6.77,9.41,82.62,91.08,4.31,55.14,326.27,11.69,30.71,6.92,0.7852,9.08,39.94,86.79,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2025,12,1865.95,978.3,237.91,1638.65,0.4854,26.37,36.38,23.64,9.08,4.53,120.88,56.83,12.81,18.89,7.08,9.74,79.65,92.1,4.6,57.77,367.81,13.15,36.33,6.8,0.8132,9.94,40.66,84.46,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2026,1,1947.15,966.19,253.52,1629.94,0.5223,26.88,35.14,21.34,10.98,5.66,128.66,63.43,13.41,17.7,6.56,9.93,79.51,88.12,4.87,60.53,362.62,14.9,34.1,6.94,0.7858,9.31,39.23,81.95,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2026,2,2038.76,925.75,266.94,1546.46,0.5488,25.27,34.32,24.39,10.75,5.27,130.2,65.0,13.54,18.53,7.23,10.72,75.04,89.86,5.05,63.39,384.26,15.37,36.52,7.21,0.8837,10.68,37.76,79.28,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2026,3,2056.0,888.54,269.75,1464.31,0.5571,29.29,31.91,22.58,11.54,4.68,135.0,63.66,11.84,19.7,7.02,9.98,70.19,85.49,5.48,63.93,379.32,16.64,34.75,7.31,0.868,9.84,34.82,76.35,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2026,4,1999.86,801.54,261.85,1302.91,0.5109,27.58,36.46,20.38,10.39,5.18,130.89,60.83,13.79,19.74,6.19,10.5,66.13,79.2,5.12,61.98,370.83,14.15,33.28,6.92,0.7825,9.53,31.91,68.73,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2026,5,1875.83,822.97,244.23,1324.18,0.5012,26.91,34.18,22.74,11.25,4.93,120.43,59.27,12.31,17.23,6.18,9.78,67.5,79.45,4.75,59.06,352.58,14.61,31.95,6.21,0.7708,8.85,32.55,70.12,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2026,6,1832.27,787.91,236.73,1263.02,0.4743,25.53,34.29,24.81,10.57,4.79,120.38,55.17,11.79,18.53,6.59,9.02,64.48,74.26,4.5,57.22,361.51,15.06,33.54,5.84,0.8126,8.38,31.35,66.72,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2026,7,1673.01,800.24,214.48,1287.61,0.4179,24.49,36.3,24.1,10.14,4.97,107.04,53.03,10.78,14.22,5.86,9.55,70.68,78.08,4.17,52.03,323.25,11.22,28.37,5.75,0.7228,7.8,32.48,69.42,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2026,8,1600.04,808.51,203.95,1314.23,0.4398,26.31,35.1,22.67,10.46,5.47,103.43,52.07,10.83,14.48,5.27,7.85,64.91,77.62,3.96,49.94,297.79,12.31,30.86,5.98,0.7199,7.9,32.16,67.83,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2026,9,1542.52,834.4,196.21,1375.09,0.4156,26.15,31.88,24.01,12.45,5.52,100.83,47.98,10.26,13.04,5.75,8.74,67.01,78.17,4.09,47.25,293.32,10.72,28.06,5.72,0.6776,7.59,33.32,72.47,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2026,10,1644.72,895.54,209.65,1496.0,0.454,28.6,34.35,22.0,9.75,5.29,105.05,52.58,10.87,15.26,6.33,7.82,75.35,84.31,4.19,50.97,305.2,13.04,29.19,5.66,0.7697,7.96,35.53,75.82,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2026,11,1677.42,939.51,215.05,1584.92,0.4569,27.56,32.44,24.02,10.87,5.1,106.38,50.55,11.0,16.01,5.8,9.2,77.21,87.68,4.28,51.61,319.82,12.91,30.98,6.99,0.802,9.21,39.57,80.48,2017,water
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2026,12,1735.53,951.23,224.23,1610.43,0.4608,26.2,34.58,23.37,11.02,4.82,114.99,52.3,12.33,15.65,6.22,8.85,78.43,93.47,4.59,53.68,335.45,12.77,30.95,6.49,0.777,8.18,38.97,81.57,2017,water
Industrias Atlas Ficticia S.A.,Planta 02,Valparaiso,2020,1,2745.6,1261.08,329.47,1991.21,0.7645,27.45,34.69,22.43,10.93,4.49,179.35,83.04,18.19,26.08,10.06,13.51,102.58,121.31,7.22,85.53,516.54,21.38,49.58,9.49,1.1559,12.9,51.91,107.66,2017,water
Industrias Atlas Ficticia S.A.,Planta 02,Valparaiso,2020,2,2780.12,1204.43,335.65,1881.91,0.7106,24.84,34.03,24.0,11.33,5.81,181.22,86.27,18.89,25.09,10.36,15.29,96.11,112.84,6.93,85.65,523.14,22.4,46.66,10.12,1.1896,15.0,49.77,102.77,2017,water
