company_name,facility_name,region,year,month,electricity_kwh,water_m3,electricity_cost_usd,water_cost_usd,co2_avoided_ton,lighting_pct,hvac_pct,machinery_pct,offices_pct,others_pct,gas_natural_m3,gas_natural_cost_usd,diesel_l,diesel_cost_usd,gasolina_l,gasolina_cost_usd,glp_propano_kg,glp_propano_cost_usd,vapor_termica_gj,vapor_termica_cost_usd,energia_renovable_kwh,energia_renovable_cost_usd,residuos_kg,residuos_cost_usd,emisiones_co2e_t,emisiones_co2e_cost_usd,quimicos_consumibles_l,quimicos_consumibles_cost_usd,software_start_year,dataset_focus
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2024,7,2113.96,652.81,263.82,1026.89,0.5533,25.05,37.04,21.32,11.15,5.44,138.51,62.95,13.73,20.71,8.29,11.02,53.06,61.49,5.18,65.71,406.93,15.54,34.82,7.02,0.8516,9.83,27.43,55.03,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2024,8,2036.69,702.08,252.69,1115.95,0.5853,27.5,33.25,22.8,10.8,5.65,138.73,67.21,14.55,18.35,7.33,11.01,58.34,65.18,5.27,64.8,397.09,16.55,33.2,6.41,0.839,9.24,28.93,60.58,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2024,9,1945.71,715.86,240.88,1153.96,0.5028,25.86,33.54,23.45,11.26,5.89,125.27,61.28,12.52,17.09,6.73,10.87,60.08,66.94,5.23,59.85,355.07,15.51,32.44,6.42,0.7815,10.62,31.25,63.3,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2024,10,1963.29,760.33,243.58,1242.77,0.527,26.57,33.7,24.53,11.48,3.71,130.08,60.39,14.18,18.82,7.45,9.94,62.49,73.32,5.02,60.68,367.03,15.24,31.72,6.19,0.8019,9.06,31.58,64.83,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2024,11,2027.3,789.88,253.01,1304.08,0.5353,26.07,34.2,23.8,10.63,5.3,134.93,62.97,13.5,17.39,7.31,10.17,67.54,77.21,5.03,62.97,376.95,14.52,33.83,7.0,0.8651,9.01,31.87,68.81,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2024,12,2175.02,778.93,273.62,1290.68,0.5761,26.49,32.76,24.21,11.36,5.18,140.56,67.23,15.26,21.26,7.54,10.43,65.47,70.2,5.3,69.3,410.05,16.89,34.74,7.69,0.8898,11.15,31.66,66.78,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2025,1,2324.06,758.19,298.64,1265.4,0.5924,26.11,35.66,24.18,9.68,4.37,152.6,72.19,15.48,22.49,7.99,11.44,61.93,73.74,5.92,72.75,443.48,18.1,35.89,7.47,0.9661,10.7,30.8,64.65,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2025,2,2424.98,727.5,313.39,1202.19,0.6536,27.56,31.53,24.57,10.42,5.93,153.11,73.29,17.24,21.97,8.36,12.58,60.74,69.73,6.37,75.61,457.35,19.74,37.83,6.99,0.9177,12.14,29.68,61.15,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2025,3,2399.84,698.81,310.78,1139.05,0.6529,26.34,35.22,22.59,9.72,6.13,158.14,74.53,17.09,22.16,8.62,12.16,55.24,66.01,5.99,74.41,447.14,19.13,37.65,7.41,0.9423,11.92,30.92,61.92,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2025,4,2360.38,624.75,305.04,1004.28,0.657,27.59,33.42,21.93,11.95,5.12,156.91,72.86,16.24,22.53,8.82,12.16,52.43,60.3,5.92,71.79,444.45,18.12,35.61,7.08,0.9301,9.79,25.62,52.16,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2025,5,2251.29,614.76,289.29,978.11,0.601,27.88,32.79,23.55,10.6,5.18,148.36,67.46,16.82,21.77,8.0,10.79,48.68,57.06,5.67,69.14,422.11,17.74,34.47,7.34,0.8602,9.13,24.74,53.23,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2025,6,2095.03,609.43,267.12,965.95,0.5672,27.6,34.14,22.49,10.73,5.03,137.79,66.83,13.28,19.55,7.76,10.98,53.47,60.52,5.24,66.07,395.88,15.49,32.67,6.09,0.7814,9.21,24.91,52.75,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2025,7,1934.49,619.76,244.71,986.06,0.5014,27.69,31.4,24.65,10.53,5.73,126.0,59.27,12.55,19.18,6.51,9.75,52.07,58.49,4.88,60.79,357.92,15.3,30.67,5.65,0.7589,9.78,25.19,52.2,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2025,8,1896.58,626.66,238.53,1007.36,0.5211,26.07,34.52,22.2,11.22,5.99,121.52,59.07,14.21,16.01,6.9,9.16,53.16,57.42,4.58,57.71,346.29,13.6,30.38,5.34,0.7387,8.65,25.65,53.94,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2025,9,1837.76,661.6,230.64,1078.41,0.488,27.27,33.76,24.4,10.73,3.85,119.55,58.3,11.23,17.99,6.88,8.8,52.52,63.09,4.75,56.38,354.28,14.63,30.95,6.23,0.7173,8.19,26.25,57.55,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2025,10,1886.83,742.24,237.3,1226.55,0.5052,25.86,36.04,23.02,10.43,4.65,126.63,61.1,13.07,18.0,6.85,10.07,59.46,70.44,4.64,59.22,366.47,13.63,30.39,6.33,0.7858,10.53,28.24,62.79,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2025,11,1956.49,724.12,247.5,1208.54,0.5279,26.58,33.28,23.61,12.12,4.41,124.59,62.86,12.5,19.87,7.16,10.91,57.33,68.62,4.87,60.4,376.65,16.36,31.52,6.58,0.7927,8.82,29.14,60.26,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2025,12,2018.3,716.68,257.33,1200.44,0.5686,26.0,33.98,22.95,11.78,5.29,132.96,62.96,12.4,19.99,7.9,9.61,59.5,68.35,5.37,63.33,383.33,14.98,32.72,5.85,0.8334,9.52,29.62,61.53,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2026,1,2193.85,691.27,285.64,1166.16,0.5915,26.26,34.71,22.99,11.05,4.99,142.67,67.74,13.93,19.43,7.98,12.05,57.93,64.97,5.43,67.57,408.33,17.41,34.39,6.49,0.8639,9.96,29.79,60.88,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2026,2,2242.51,725.87,293.62,1212.57,0.6097,25.69,34.29,21.9,12.4,5.72,144.08,72.19,15.63,20.68,8.35,12.2,58.36,72.3,5.79,68.72,425.7,16.85,36.61,6.83,0.918,9.71,31.42,61.04,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2026,3,2276.52,678.71,298.68,1118.52,0.6102,26.72,34.45,22.27,11.74,4.82,145.24,71.45,14.91,19.7,7.04,11.5,55.72,63.33,5.9,70.62,431.86,17.59,34.95,7.02,0.9168,10.37,27.5,59.32,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2026,4,2247.44,644.05,294.26,1046.9,0.6298,26.36,34.26,24.12,11.17,4.09,151.75,70.08,15.46,21.21,7.91,11.66,49.59,62.61,5.53,69.63,414.22,17.22,33.12,6.77,0.8916,9.06,25.9,58.26,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2026,5,2127.4,608.75,276.99,979.49,0.5339,26.75,34.48,22.86,10.83,5.08,137.68,61.85,15.26,19.28,7.46,10.28,44.56,57.51,5.3,65.88,404.76,16.08,31.11,6.51,0.8334,8.57,24.77,52.12,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2026,6,2048.41,590.84,264.65,947.12,0.5225,27.56,33.83,22.07,11.56,4.97,133.68,64.04,14.3,19.41,6.97,10.1,48.7,58.09,5.15,63.43,383.95,17.91,30.84,6.18,0.817,9.71,26.52,50.44,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2026,7,1877.47,601.2,240.69,967.34,0.4922,27.41,34.53,22.89,10.27,4.9,123.52,56.91,11.94,16.48,7.28,9.71,49.34,56.71,4.71,59.71,357.14,14.94,28.64,5.91,0.7276,9.56,24.87,51.61,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2026,8,1821.72,614.91,232.21,999.54,0.481,28.51,33.6,21.72,10.74,5.43,119.33,57.18,13.45,16.82,6.07,9.87,53.14,56.96,4.37,55.78,333.93,12.37,29.44,6.03,0.7007,8.3,24.94,51.98,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2026,9,1777.79,650.75,226.14,1072.44,0.4665,26.57,36.17,21.29,10.76,5.21,114.5,52.73,11.84,17.65,6.35,8.78,52.48,58.4,4.38,53.96,330.59,13.8,29.37,6.06,0.7159,8.53,26.94,54.76,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2026,10,1788.89,665.44,228.03,1111.62,0.4853,27.57,32.01,23.34,12.16,4.91,114.5,57.57,12.16,15.35,5.89,8.5,55.32,65.54,4.41,55.77,330.41,14.02,29.43,5.85,0.7335,9.2,26.94,57.38,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2026,11,1835.24,710.66,235.28,1198.86,0.4918,28.67,32.86,22.92,9.81,5.73,120.84,54.58,12.02,18.11,7.16,9.97,57.15,64.56,4.68,57.28,351.38,14.59,29.79,5.51,0.7655,7.74,28.68,59.03,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 01,Santiago,2026,12,1935.32,690.15,250.04,1168.43,0.525,30.71,33.69,21.29,9.7,4.61,125.22,57.61,12.07,18.6,7.41,9.68,56.31,67.18,4.77,60.2,370.32,14.47,32.89,6.56,0.7709,9.08,28.09,59.81,2016,electricity
Industrias Atlas Ficticia S.A.,Planta 02,Valparaiso,2020,1,3011.84,1011.69,361.42,1597.44,0.844,26.72,35.31,23.89,9.68,4.41,199.63,91.79,20.08,28.57,11.12,16.11,83.38,93.89,7.53,92.73,558.57,24.85,48.26,9.9,1.243,15.27,43.45,86.06,2016,electricity
